LahmanID,Year,Team,Lg
brownch02,1986,SF,N
cartega01,1986,NY,N
davisch01,1986,SF,N
davisgl01,1986,HOU,N
davisjo02,1986,CHI,N
fernasi01,1986,NY,N
francjo01,1986,CIN,N
goodedw01,1986,NY,N
gwynnto01,1986,SD,N
hernake01,1986,NY,N
krukomi01,1986,SF,N
murphda05,1986,ATL,N
parkeda01,1986,CIN,N
penato01,1986,PIT,N
raineti01,1986,MON,N
rawlesh01,1986,PHI,N
reardje01,1986,MON,N
rhoderi01,1986,PIT,N
sandbry01,1986,CHI,N
saxst01,1986,LA,N
schmimi01,1986,PHI,N
scottmi03,1986,HOU,N
smithda02,1986,HOU,N
smithoz01,1986,STL,N
strawda01,1986,NY,N
valenfe01,1986,LA,N
baineha01,1987,CHI,A
bellge01,1987,TOR,A
boggswa01,1987,BOS,A
evansdw01,1987,BOS,A
fernato01,1987,TOR,A
henderi01,1987,NY,A
henketo01,1987,TOR,A
howelja01,1987,OAK,A
hurstbr01,1987,BOS,A
kennete02,1987,BAL,A
langsma01,1987,SEA,A
mattido01,1987,NY,A
mcgwima01,1987,OAK,A
morrija02,1987,DET,A
nokesma01,1987,DET,A
parrila01,1987,TEX,A
plesada01,1987,MIL,A
puckeki01,1987,MIN,A
randowi01,1987,NY,A
reynoha01,1987,SEA,A
righeda01,1987,NY,A
ripkeca01,1987,BAL,A
saberbr01,1987,KC,A
seitzke01,1987,KC,A
tablepa01,1987,CLE,A
trammal01,1987,DET,A
whitalo01,1987,DET,A
winfida01,1987,NY,A
wittmi01,1987,CAL,A
bedrost01,1987,PHI,N
brookhu01,1987,MON,N
cartega01,1987,NY,N
clarkja01,1987,STL,N
daviser01,1987,CIN,N
dawsoan01,1987,CHI,N
diazbo01,1987,CIN,N
fernasi01,1987,NY,N
francjo01,1987,CIN,N
guerrpe01,1987,LA,N
gwynnto01,1987,SD,N
hernake01,1987,NY,N
hershor01,1987,LA,N
leonaje01,1987,SF,N
mcgeewi01,1987,STL,N
murphda05,1987,ATL,N
raineti01,1987,MON,N
reuscri01,1987,PIT,N
samueju01,1987,PHI,N
sandbry01,1987,CHI,N
schmimi01,1987,PHI,N
scottmi03,1987,HOU,N
smithle02,1987,CHI,N
smithoz01,1987,STL,N
strawda01,1987,NY,N
sutclri01,1987,CHI,N
virgioz02,1987,ATL,N
wallati01,1987,MON,N
alexado01,1988,DET,A
boggswa01,1988,BOS,A
brettge01,1988,KC,A
cansejo01,1988,OAK,A
clemero02,1988,BOS,A
eckerde01,1988,OAK,A
gaettga01,1988,MIN,A
greenmi01,1988,BOS,A
gubicma01,1988,KC,A
guilloz01,1988,CHI,A
henderi01,1988,NY,A
jonesdo01,1988,CLE,A
lansfca01,1988,OAK,A
laudnti01,1988,MIN,A
mattido01,1988,NY,A
mcgwima01,1988,OAK,A
molitpa01,1988,MIL,A
plesada01,1988,MIL,A
puckeki01,1988,MIN,A
rayjo01,1988,CAL,A
reardje01,1988,MIN,A
reynoha01,1988,SEA,A
ripkeca01,1988,BAL,A
russeje01,1988,TEX,A
steinte01,1988,OAK,A
stiebda01,1988,TOR,A
stillku01,1988,KC,A
trammal01,1988,DET,A
violafr01,1988,MIN,A
winfida01,1988,NY,A
bonilbo01,1988,PIT,N
cartega01,1988,NY,N
clarkwi02,1988,SF,N
colemvi01,1988,STL,N
coneda01,1988,NY,N
davisma01,1988,SD,N
dawsoan01,1988,CHI,N
dunstsh01,1988,CHI,N
galaran01,1988,MON,N
goodedw01,1988,NY,N
grosske01,1988,PHI,N
hershor01,1988,LA,N
jacksda02,1988,CIN,N
kneppbo01,1988,HOU,N
larkiba01,1988,CIN,N
lawva01,1988,CHI,N
maddugr01,1988,CHI,N
mcgeewi01,1988,STL,N
palmera01,1988,CHI,N
parrila02,1988,PHI,N
perryge01,1988,ATL,N
saboch01,1988,CIN,N
sandbry01,1988,CHI,N
smithoz01,1988,STL,N
strawda01,1988,NY,N
thompro01,1988,SF,N
vanslan01,1988,PIT,N
walkbo01,1988,PIT,N
worreto01,1988,STL,N
baineha01,1989,CHI,A
boggswa01,1989,BOS,A
cansejo01,1989,OAK,A
fernato01,1989,TOR,A
finlech01,1989,CAL,A
francju01,1989,TEX,A
gaettga01,1989,MIN,A
greenmi01,1989,BOS,A
grubeke01,1989,TOR,A
gubicma01,1989,KC,A
hennemi01,1989,DET,A
jacksbo01,1989,KC,A
jonesdo01,1989,CLE,A
leonaje01,1989,SEA,A
mattido01,1989,NY,A
mcgwima01,1989,OAK,A
mooremi01,1989,OAK,A
plesada01,1989,MIL,A
puckeki01,1989,MIN,A
ripkeca01,1989,BAL,A
russeje01,1989,TEX,A
ryanno01,1989,TEX,A
saxst01,1989,NY,A
sierrru01,1989,TEX,A
steinte01,1989,OAK,A
stewada01,1989,OAK,A
swindgr01,1989,CLE,A
tettlmi01,1989,BAL,A
whitede03,1989,CAL,A
bonilbo01,1989,PIT,N
burketi01,1989,MON,N
clarkwi02,1989,SF,N
colemvi01,1989,STL,N
daviser01,1989,CIN,N
davisgl01,1989,HOU,N
davisma01,1989,SD,N
dawsoan01,1989,CHI,N
francjo01,1989,CIN,N
guerrpe01,1989,STL,N
gwynnto01,1989,SD,N
hayesvo01,1989,PHI,N
hershor01,1989,LA,N
howelja01,1989,LA,N
johnsho01,1989,NY,N
larkiba01,1989,CIN,N
mitchke01,1989,SF,N
penato01,1989,STL,N
randowi01,1989,LA,N
reuscri01,1989,SF,N
sandbry01,1989,CHI,N
santibe01,1989,SD,N
schmimi01,1989,PHI,N
sciosmi01,1989,LA,N
scottmi03,1989,HOU,N
smithoz01,1989,STL,N
smoltjo01,1989,ATL,N
strawda01,1989,NY,N
sutclri01,1989,CHI,N
wallati01,1989,MON,N
willimi02,1989,CHI,N
alomasa02,1990,CLE,A
bellge01,1990,TOR,A
boggswa01,1990,BOS,A
burksel01,1990,BOS,A
cansejo01,1990,OAK,A
clemero02,1990,BOS,A
eckerde01,1990,OAK,A
fieldce01,1990,DET,A
finlech01,1990,CAL,A
francju01,1990,TEX,A
griffke02,1990,SEA,A
grubeke01,1990,TOR,A
guilloz01,1990,CHI,A
henderi01,1990,OAK,A
jacobbr01,1990,CLE,A
johnsra05,1990,SEA,A
jonesdo01,1990,CLE,A
mcgwima01,1990,OAK,A
olsongr01,1990,BAL,A
parkeda01,1990,MIL,A
parrila02,1990,CAL,A
puckeki01,1990,MIN,A
ripkeca01,1990,BAL,A
saberbr01,1990,KC,A
saxst01,1990,NY,A
stiebda01,1990,TOR,A
thigpbo01,1990,CHI,A
trammal01,1990,DET,A
welchbo01,1990,OAK,A
alomaro01,1990,SD,N
armstja01,1990,CIN,N
bondsba01,1990,PIT,N
bonilbo01,1990,PIT,N
brantje01,1990,SF,N
clarkwi02,1990,SF,N
dawsoan01,1990,CHI,N
dibblro01,1990,CIN,N
dunstsh01,1990,CHI,N
dykstle01,1990,PHI,N
francjo01,1990,NY,N
gwynnto01,1990,SD,N
heatone01,1990,PIT,N
larkiba01,1990,CIN,N
martide01,1990,MON,N
martira02,1990,LA,N
mitchke01,1990,SF,N
myersra01,1990,CIN,N
olsongr02,1990,ATL,N
saboch01,1990,CIN,N
sandbry01,1990,CHI,N
santibe01,1990,SD,N
sciosmi01,1990,LA,N
smithda02,1990,HOU,N
smithoz01,1990,STL,N
strawda01,1990,NY,N
violafr01,1990,NY,N
wallati01,1990,MON,N
willima04,1990,SF,N
aguilri01,1991,MIN,A
alomaro01,1991,TOR,A
alomasa02,1991,CLE,A
baineha01,1991,OAK,A
boggswa01,1991,BOS,A
cartejo01,1991,TOR,A
clemero02,1991,BOS,A
eckerde01,1991,OAK,A
fieldce01,1991,DET,A
fiskca01,1991,CHI,A
francju01,1991,TEX,A
griffke02,1991,SEA,A
guilloz01,1991,CHI,A
harvebr01,1991,CAL,A
hendeda01,1991,OAK,A
henderi01,1991,OAK,A
keyji01,1991,TOR,A
langsma01,1991,CAL,A
mcdowja01,1991,CHI,A
mcgwima01,1991,OAK,A
molitpa01,1991,MIL,A
morrija02,1991,MIN,A
palmera01,1991,TEX,A
puckeki01,1991,MIN,A
reardje01,1991,BOS,A
ripkeca01,1991,BAL,A
sandesc01,1991,NY,A
sierrru01,1991,TEX,A
tartada01,1991,KC,A
bellge01,1991,CHI,N
biggicr01,1991,HOU,N
bonilbo01,1991,PIT,N
brownto05,1991,CIN,N
butlebr01,1991,LA,N
caldeiv01,1991,MON,N
clarkwi02,1991,SF,N
dawsoan01,1991,CHI,N
dibblro01,1991,CIN,N
glavito02,1991,ATL,N
gwynnto01,1991,SD,N
harnipe01,1991,HOU,N
johnsho01,1991,NY,N
josefe01,1991,STL,N
krukjo01,1991,PHI,N
larkiba01,1991,CIN,N
martide01,1991,MON,N
morgami01,1991,LA,N
murraed02,1991,LA,N
o'neipa01,1991,CIN,N
saboch01,1991,CIN,N
samueju01,1991,LA,N
sandbry01,1991,CHI,N
santibe01,1991,SD,N
smilejo01,1991,PIT,N
smithle02,1991,STL,N
smithoz01,1991,STL,N
strawda01,1991,LA,N
violafr01,1991,NY,N
aguilri01,1992,MIN,A
alomaro01,1992,TOR,A
alomasa02,1992,CLE,A
anderbr01,1992,BAL,A
baergca01,1992,CLE,A
boggswa01,1992,BOS,A
brownke01,1992,TEX,A
cansejo01,1992,OAK,A
cartejo01,1992,TOR,A
clemero02,1992,BOS,A
eckerde01,1992,OAK,A
frymatr01,1992,DET,A
griffke02,1992,SEA,A
guzmaju01,1992,TOR,A
kellyro01,1992,NY,A
knoblch01,1992,MIN,A
langsma01,1992,CAL,A
martied01,1992,SEA,A
mcdowja01,1992,CHI,A
mcgwima01,1992,OAK,A
molitpa01,1992,MIL,A
montgje01,1992,KC,A
mussimi01,1992,BAL,A
nagych01,1992,CLE,A
puckeki01,1992,MIN,A
ripkeca01,1992,BAL,A
rodriiv01,1992,TEX,A
sierrru01,1992,TEX,A
venturo01,1992,CHI,A
biggicr01,1992,HOU,N
bondsba01,1992,PIT,N
charlno01,1992,CIN,N
clarkwi02,1992,SF,N
coneda01,1992,NY,N
daultda01,1992,PHI,N
fernato01,1992,SD,N
gantro01,1992,ATL,N
glavito02,1992,ATL,N
gwynnto01,1992,SD,N
jonesdo01,1992,HOU,N
krukjo01,1992,PHI,N
maddugr01,1992,CHI,N
martide01,1992,MON,N
mcgrifr01,1992,SD,N
pagnoto01,1992,STL,N
pendlte01,1992,ATL,N
roberbi01,1992,CIN,N
sandbry01,1992,CHI,N
santibe01,1992,SD,N
sharpmi01,1992,LA,N
sheffga01,1992,SD,N
smithle02,1992,STL,N
smithoz01,1992,STL,N
smoltjo01,1992,ATL,N
tewksbo01,1992,STL,N
vanslan01,1992,PIT,N
walkela01,1992,MON,N
aguilri01,1993,MIN,A
alomaro01,1993,TOR,A
baergca01,1993,CLE,A
beller01,1993,CLE,A
boggswa01,1993,NY,A
cartejo01,1993,TOR,A
coopesc01,1993,BOS,A
fieldce01,1993,DET,A
frymatr01,1993,DET,A
gonzaju03,1993,TEX,A
griffke02,1993,SEA,A
hentgpa01,1993,TOR,A
johnsra05,1993,SEA,A
keyji01,1993,NY,A
langsma01,1993,CAL,A
mcdowja01,1993,CHI,A
molitpa01,1993,TOR,A
montgje01,1993,KC,A
mussimi01,1993,BAL,A
olerujo01,1993,TOR,A
puckeki01,1993,MIN,A
ripkeca01,1993,BAL,A
rodriiv01,1993,TEX,A
steinte01,1993,OAK,A
thomafr04,1993,CHI,A
vaughgr01,1993,MIL,A
warddu01,1993,TOR,A
whitede03,1993,TOR,A
averyst01,1993,ATL,N
beckro01,1993,SF,N
bellja01,1993,PIT,N
benesan01,1993,SD,N
blausje01,1993,ATL,N
bondsba01,1993,SF,N
bonilbo01,1993,NY,N
burkejo03,1993,SF,N
daultda01,1993,PHI,N
galaran01,1993,COL,N
glavito02,1993,ATL,N
gracema01,1993,CHI,N
grissma02,1993,MON,N
gwynnto01,1993,SD,N
harvebr01,1993,FLA,N
hollida01,1993,PHI,N
jeffegr01,1993,STL,N
justida01,1993,ATL,N
kellyro01,1993,CIN,N
kileda01,1993,HOU,N
krukjo01,1993,PHI,N
larkiba01,1993,CIN,N
mulhote01,1993,PHI,N
piazzmi01,1993,LA,N
sandbry01,1993,CHI,N
sheffga01,1993,FLA,N
smithle02,1993,STL,N
smoltjo01,1993,ATL,N
thompro01,1993,SF,N
vanslan01,1993,PIT,N
alomaro01,1994,TOR,A
belleal01,1994,CLE,A
bereja01,1994,CHI,A
boggswa01,1994,NY,A
bonesri01,1994,MIL,A
cartejo01,1994,TOR,A
clarkwi02,1994,TEX,A
coneda01,1994,KC,A
coopesc01,1994,BOS,A
davisch01,1994,CAL,A
frymatr01,1994,DET,A
griffke02,1994,SEA,A
hentgpa01,1994,TOR,A
johnsra05,1994,SEA,A
keyji01,1994,NY,A
knoblch01,1994,MIN,A
loftoke01,1994,CLE,A
molitpa01,1994,TOR,A
mussimi01,1994,BAL,A
o'neipa01,1994,NY,A
puckeki01,1994,MIN,A
ripkeca01,1994,BAL,A
rodriiv01,1994,TEX,A
sierrru01,1994,OAK,A
smithle02,1994,BAL,A
tettlmi01,1994,DET,A
thomafr04,1994,CHI,A
aloumo01,1994,MON,N
bagweje01,1994,HOU,N
beckro01,1994,SF,N
bicheda01,1994,COL,N
biggicr01,1994,HOU,N
bondsba01,1994,SF,N
caminke01,1994,HOU,N
coninje01,1994,FLA,N
cordewi01,1994,MON,N
drabedo01,1994,HOU,N
duncama01,1994,PHI,N
dykstle01,1994,PHI,N
fletcda01,1994,MON,N
garcica01,1994,PIT,N
grissma02,1994,MON,N
gwynnto01,1994,SD,N
hillke01,1994,MON,N
hudekjo01,1994,HOU,N
jacksda02,1994,PHI,N
jeffegr01,1994,STL,N
jonesdo01,1994,PHI,N
justida01,1994,ATL,N
larkiba01,1994,CIN,N
maddugr01,1994,ATL,N
mcgrifr01,1994,ATL,N
myersra01,1994,CHI,N
piazzmi01,1994,LA,N
rijojo01,1994,CIN,N
saberbr01,1994,NY,N
smithoz01,1994,STL,N
willima04,1994,SF,N
alomaro01,1995,TOR,A
appieke01,1995,KC,A
baergca01,1995,CLE,A
belleal01,1995,CLE,A
boggswa01,1995,NY,A
disarga01,1995,CAL,A
edmonji01,1995,CAL,A
finlech01,1995,CAL,A
griffke02,1995,SEA,A
hansoer01,1995,BOS,A
johnsra05,1995,SEA,A
loftoke01,1995,CLE,A
martide01,1995,CLE,A
martied01,1995,CLE,A
martiti02,1995,SEA,A
mcgwima01,1995,OAK,A
mesajo01,1995,CLE,A
o'neipa01,1995,NY,A
ontivst02,1995,OAK,A
puckeki01,1995,MIN,A
ramirma02,1995,CLE,A
ripkeca01,1995,BAL,A
rodriiv01,1995,TEX,A
rogerke01,1995,TEX,A
seitzke01,1995,MIL,A
smithle02,1995,CAL,A
stanlmi02,1995,NY,A
thomafr04,1995,CHI,A
vaughmo01,1995,BOS,A
wellsda01,1995,DET,A
bicheda01,1995,COL,N
biggicr01,1995,HOU,N
bondsba01,1995,SF,N
bonilbo01,1995,PIT,N
castivi02,1995,COL,N
coninje01,1995,FLA,N
daultda01,1995,PHI,N
dykstle01,1995,PHI,N
gantro01,1995,CIN,N
gracema01,1995,CHI,N
greenty01,1995,PHI,N
gwynnto01,1995,SD,N
henketo01,1995,STL,N
larkiba01,1995,CIN,N
maddugr01,1995,ATL,N
mcgrifr01,1995,ATL,N
mondera01,1995,LA,N
moranmi01,1995,PHI,N
myersra01,1995,CHI,N
neaglde01,1995,PIT,N
nomohi01,1995,LA,N
offerjo01,1995,LA,N
perezca01,1995,MON,N
piazzmi01,1995,LA,N
sandere02,1995,CIN,N
slocuhe01,1995,PHI,N
smilejo01,1995,CIN,N
smithoz01,1995,STL,N
sosasa01,1995,CHI,N
willima04,1995,SF,N
worreto01,1995,LA,N
alomaro01,1996,BAL,A
alomasa02,1996,CLE,A
anderbr01,1996,BAL,A
belleal01,1996,CLE,A
boggswa01,1996,NY,A
buhneja01,1996,SEA,A
cartejo01,1996,TOR,A
finlech01,1996,CAL,A
frymatr01,1996,DET,A
griffke02,1996,SEA,A
hernaro01,1996,CHI,A
knoblch01,1996,MIN,A
loftoke01,1996,CLE,A
martied01,1996,SEA,A
mcgwima01,1996,OAK,A
mesajo01,1996,CLE,A
montgje01,1996,KC,A
nagych01,1996,CLE,A
pavliro01,1996,TEX,A
percitr01,1996,CAL,A
pettian01,1996,NY,A
ripkeca01,1996,BAL,A
rodrial01,1996,SEA,A
rodriiv01,1996,TEX,A
thomafr04,1996,CHI,A
vaughgr01,1996,MIL,A
vaughmo01,1996,BOS,A
wettejo01,1996,NY,A
wilsoda01,1996,SEA,A
bagweje01,1996,HOU,N
bicheda01,1996,COL,N
biggicr01,1996,HOU,N
bondsba01,1996,SF,N
bottari01,1996,PHI,N
brownke01,1996,FLA,N
burksel01,1996,COL,N
caminke01,1996,SD,N
glavito02,1996,ATL,N
grudzma01,1996,MON,N
gwynnto01,1996,SD,N
hundlto01,1996,NY,N
johnsla03,1996,NY,N
jonesch06,1996,ATL,N
kendaja01,1996,PIT,N
larkiba01,1996,CIN,N
leiteal01,1996,FLA,N
maddugr01,1996,ATL,N
martipe03,1996,MON,N
mcgrifr01,1996,ATL,N
piazzmi01,1996,LA,N
rodrihe02,1996,LA,N
sheffga01,1996,FLA,N
smithoz01,1996,STL,N
smoltjo01,1996,ATL,N
trachst01,1996,CHI,N
willima04,1996,SF,N
wohlema01,1996,ATL,N
worreto01,1996,LA,N
younger01,1996,COL,N
alomaro01,1997,BAL,A
alomasa02,1997,CLE,A
anderbr01,1997,BAL,A
belleal01,1997,CHI,A
cirilje01,1997,MIL,A
clemero02,1997,TOR,A
coneda01,1997,NY,A
corajo01,1997,SEA,A
dicksja01,1997,ANA,A
garcino01,1997,BOS,A
griffke02,1997,SEA,A
hentgpa01,1997,TOR,A
johnsra05,1997,COL,A
justida01,1997,CLE,A
knoblch01,1997,STL,A
martied01,1997,CIN,A
martiti02,1997,OAK,A
mcgwima01,1997,STL,A
mussimi01,1997,BAL,A
myersra01,1997,BAL,A
o'neipa01,1997,NY,A
ripkeca01,1997,BAL,A
riverma01,1997,NY,A
rodrial01,1997,SEA,A
rodriiv01,1997,TEX,A
rosadjo01,1997,KC,A
thomafr04,1997,CHI,A
thomeji01,1997,CLE,A
thompju02,1997,DET,A
willibe02,1997,NY,A
aloumo01,1997,FLA,N
bagweje01,1997,HOU,N
beckro01,1997,SF,N
biggicr01,1997,HOU,N
blausje01,1997,ATL,N
bondsba01,1997,SF,N
brownke01,1997,FLA,N
caminke01,1997,SD,N
claytro01,1997,STL,N
estessh01,1997,SF,N
finlest01,1997,SD,N
galaran01,1997,COL,N
glavito02,1997,ATL,N
gracema01,1997,CHI,N
gwynnto01,1997,SD,N
hundlto01,1997,NY,N
johnsch04,1997,FLA,N
jonesbo04,1997,ATL,N
jonesch06,1997,MIN,N
kileda01,1997,HOU,N
lankfra01,1997,ATL,N
larkiba01,1997,CIN,N
loftoke01,1997,ATL,N
lopezja01,1997,ATL,N
maddugr01,1997,SEA,N
martipe03,1997,NY,N
neaglde01,1997,ATL,N
piazzmi01,1997,LA,N
schilcu01,1997,PHI,N
walkela01,1997,COL,N
womacto01,1997,PIT,N
alomaro01,1998,BAL,A
alomasa02,1998,CLE,A
arrojro01,1998,TB,A
brosisc01,1998,NY,A
clemero02,1998,TOR,A
colonba01,1998,CLE,A
durhara01,1998,CHI,A
easleda01,1998,DET,A
erstada01,1998,ANA,A
gonzaju03,1998,TEX,A
gordoto01,1998,BOS,A
grievbe01,1998,OAK,A
griffke02,1998,SEA,A
jeterde01,1998,NY,A
loftoke01,1998,CLE,A
martipe02,1998,BOS,A
o'neipa01,1998,NY,A
palmede01,1998,KC,A
palmera01,1998,BAL,A
percitr01,1998,ANA,A
radkebr01,1998,MIN,A
ramirma02,1998,CLE,A
ripkeca01,1998,BAL,A
rodrial01,1998,SEA,A
rodriiv01,1998,TEX,A
seleaa01,1998,TEX,A
thomeji01,1998,CLE,A
vaughmo01,1998,BOS,A
vizquom01,1998,CLE,A
wellsda01,1998,NY,A
wettejo01,1998,TEX,A
willibe02,1998,NY,A
aloumo01,1998,HOU,N
ashbyan01,1998,SD,N
bicheda01,1998,COL,N
biggicr01,1998,HOU,N
bondsba01,1998,SF,N
boonebr01,1998,CIN,N
brownke03,1998,SD,N
castivi02,1998,COL,N
galaran01,1998,ATL,N
glavito02,1998,ATL,N
gwynnto01,1998,SD,N
hoffmtr01,1998,SD,N
jonesch06,1998,ATL,N
kendaja01,1998,PIT,N
lopezja01,1998,ATL,N
maddugr01,1998,ATL,N
mcgwima01,1998,STL,N
nenro01,1998,SF,N
piazzmi01,1998,NY,N
reedri01,1998,NY,N
renteed01,1998,FLA,N
schilcu01,1998,PHI,N
shawje01,1998,LA,N
sheffga01,1998,LA,N
sosasa01,1998,CHI,N
urbinug01,1998,MON,N
vaughgr01,1998,SD,N
vinafe01,1998,MIL,N
walkela01,1998,COL,N
weisswa01,1998,ATL,N
whitede03,1998,ARI,N
alomaro01,1999,CLE,A
ausmubr01,1999,DET,A
cansejo01,1999,TB,A
coneda01,1999,NY,A
coomero01,1999,MIN,A
fernato01,1999,TOR,A
garcino01,1999,BOS,A
greensh01,1999,TOR,A
griffke02,1999,SEA,A
hernaro01,1999,TB,A
jahajo01,1999,OAK,A
jeterde01,1999,NY,A
loftoke01,1999,CLE,A
martipe03,1999,BOS,A
mussimi01,1999,BAL,A
nagych01,1999,CLE,A
offerjo01,1999,BOS,A
ordonma01,1999,CHI,A
palmera01,1999,TEX,A
percitr01,1999,ANA,A
ramirma02,1999,CLE,A
ripkeca01,1999,BAL,A
riverma01,1999,NY,A
rodriiv01,1999,TEX,A
rosadjo01,1999,KC,A
surhob.01,1999,BAL,A
thomeji01,1999,CLE,A
vizquom01,1999,CLE,A
wettejo01,1999,TEX,A
willibe02,1999,NY,A
zimmeje01,1999,TEX,A
ashbyan01,1999,SD,N
bagweje01,1999,HOU,N
bellja01,1999,ARI,N
botteke01,1999,STL,N
burnije01,1999,MIL,N
byrdpa01,1999,PHI,N
caseyse01,1999,CIN,N
gonzaal02,1999,FLA,N
gonzalu01,1999,ARI,N
guerrvl01,1999,MON,N
gwynnto01,1999,SD,N
hamptmi01,1999,HOU,N
hoffmtr01,1999,SD,N
johnsra05,1999,ARI,N
jordabr01,1999,ATL,N
kentje01,1999,SF,N
larkiba01,1999,CIN,N
liebemi01,1999,PHI,N
limajo01,1999,HOU,N
mcgwima01,1999,STL,N
millwke01,1999,ATL,N
nenro01,1999,SF,N
nilssda01,1999,MIL,N
piazzmi01,1999,NY,N
schilcu01,1999,PHI,N
sheffga01,1999,LA,N
sosasa01,1999,CHI,N
spraged02,1999,PIT,N
wagnebi02,1999,HOU,N
walkela01,1999,COL,N
willima04,1999,ARI,N
willisc01,1999,CIN,N
alomaro01,2000,CLE,A
baldwja01,2000,CHI,A
batisto01,2000,TOR,A
bordimi01,2000,BAL,A
delgaca01,2000,TOR,A
durhara01,2000,CHI,A
dyeje01,2000,KC,A
erstada01,2000,ANA,A
evereca01,2000,BOS,A
finlech01,2000,CLE,A
frymatr01,2000,CLE,A
garcino01,2000,BOS,A
giambja01,2000,OAK,A
glaustr01,2000,ANA,A
hudsoti01,2000,OAK,A
isrinja01,2000,OAK,A
jeterde01,2000,NY,A
jonesto02,2000,DET,A
lawtoma02,2000,MIN,A
lowede01,2000,BOS,A
martied01,2000,SEA,A
martipe02,2000,BOS,A
mcgrifr01,2000,TB,A
ordonma01,2000,CHI,A
posadjo01,2000,NY,A
ramirma02,2000,CLE,A
ripkeca01,2000,BAL,A
riverma01,2000,NY,A
rodrial01,2000,SEA,A
rodriiv01,2000,TEX,A
seleaa01,2000,SEA,A
sweenmi01,2000,KC,A
wellsda01,2000,TOR,A
willibe02,2000,NY,A
alfoned01,2000,NY,N
bondsba01,2000,SF,N
brownke03,2000,LA,N
cirilje01,2000,COL,N
dempsry01,2000,FLA,N
edmonji01,2000,STL,N
finlest01,2000,ARI,N
galaran01,2000,ATL,N
gilesbr02,2000,PIT,N
glavito02,2000,ATL,N
graveda01,2000,CIN,N
griffke02,2000,CIN,N
guerrvl01,2000,MON,N
hammoje01,2000,COL,N
heltoto01,2000,COL,N
hoffmtr01,2000,SD,N
johnsra05,2000,ARI,N
jonesan01,2000,ATL,N
jonesch06,2000,ATL,N
kendaja01,2000,PIT,N
kentje01,2000,SF,N
kileda01,2000,STL,N
larkiba01,2000,CIN,N
leiteal01,2000,NY,N
liebemi01,2000,PHI,N
maddugr01,2000,ATL,N
mcgwima01,2000,STL,N
piazzmi01,2000,NY,N
renteed01,2000,STL,N
reynosh01,2000,HOU,N
sheffga01,2000,LA,N
sosasa01,2000,CHI,N
vidrojo01,2000,MON,N
wickmbo01,2000,MIL,N
alomaro01,2001,CLE,A
boonebr01,2001,SEA,A
camermi01,2001,SEA,A
clarkto02,2001,DET,A
clemero02,2001,NY,A
garcifr03,2001,SEA,A
giambja01,2001,OAK,A
glaustr01,2001,ANA,A
gonzaju03,2001,CLE,A
guzmacr01,2001,MIN,A
jeterde01,2001,NY,A
martied01,2001,SEA,A
maysjo01,2001,MIN,A
miltoer01,2001,MIN,A
nelsoje01,2001,SEA,A
olerujo01,2001,SEA,A
ordonma01,2001,CHI,A
percitr01,2001,ANA,A
pettian01,2001,NY,A
posadjo01,2001,NY,A
quantpa01,2001,TOR,A
ramirma02,2001,BOS,A
ripkeca01,2001,BAL,A
riverma01,2001,NY,A
rodrial01,2001,TEX,A
rodriiv01,2001,TEX,A
sasakka01,2001,SEA,A
stantmi02,2001,NY,A
suzukic01,2001,SEA,A
sweenmi01,2001,KC,A
vaughgr01,2001,TB,A
willibe02,2001,NY,A
aloumo01,2001,HOU,N
aurilri01,2001,SF,N
berkmla01,2001,HOU,N
bondsba01,2001,SF,N
burkejo03,2001,ATL,N
caseyse01,2001,CIN,N
floydcl01,2001,FLA,N
gilesbr02,2001,PIT,N
gonzalu01,2001,ARI,N
guerrvl01,2001,MON,N
hamptmi01,2001,COL,N
heltoto01,2001,COL,N
johnsch04,2001,FLA,N
johnsra05,2001,ARI,N
jonesch06,2001,ATL,N
kentje01,2001,SF,N
kleskry01,2001,SD,N
liebejo01,2001,CHI,N
morrima01,2001,STL,N
nevinph01,2001,SD,N
parkch01,2001,LA,N
piazzmi01,2001,NY,N
pujolal01,2001,STL,N
reedri01,2001,NY,N
rolliji01,2001,PHI,N
schilcu01,2001,ARI,N
shawje01,2001,LA,N
sheetbe01,2001,MIL,N
sosasa01,2001,CHI,N
wagnebi02,2001,HOU,N
walkela01,2001,COL,N
