LahmanID,Year,Team,Lg,Playoff,W,L,SV,G,GS,CG,SH,IP,H,ER,BB,SO,ERA
martire01,1981,KCR,AL,ALDS2,0,0,0,2,0,0,0,5,1,0,2,2,0
quiseda01,1981,KCR,AL,ALDS2,0,0,0,1,0,0,0,0.3,1,0,0,0,0
beardda01,1981,OAK,AL,ALDS2,0,0,1,1,0,0,0,3.7,0,0,0,2,0
langfri01,1981,OAK,AL,ALDS2,1,0,0,1,1,0,0,7,10,1,0,3,1.29
mccatst01,1981,OAK,AL,ALDS2,1,0,0,1,1,1,0,9,6,1,4,3,1
norrimi01,1981,OAK,AL,ALDS2,1,0,0,1,1,1,1,5.3,4,0,3,2,0
underto01,1981,OAK,AL,ALDS2,0,0,0,1,0,0,0,0,0,0,0,1,
bahnsst01,1981,MON,NL,NLDS1,0,0,0,1,0,0,0,1.3,1,0,1,1,0
burrira01,1981,MON,NL,NLDS1,0,1,0,1,1,0,0,5.3,7,3,4,4,5.09
frymawo01,1981,MON,NL,NLDS1,0,0,0,1,0,0,0,1.3,3,1,1,0,6.92
gullibi01,1981,MON,NL,NLDS1,1,0,0,1,1,0,0,7.7,6,1,1,3,1.17
leebi03,1981,MON,NL,NLDS1,0,0,0,1,0,0,0,0.7,2,0,0,1,0
reardje01,1981,MON,NL,NLDS1,0,1,2,3,0,0,0,4.3,1,1,1,2,2.09
rogerst01,1981,MON,NL,NLDS1,2,0,0,2,2,1,1,17.7,16,1,3,5,0.51
sandesc01,1981,MON,NL,NLDS1,0,0,0,1,1,0,0,2.7,4,2,2,2,6.67
sosael01,1981,MON,NL,NLDS1,0,0,0,2,0,0,0,3,4,1,0,1,3
brusswa01,1981,PHI,NL,NLDS1,0,0,0,2,0,0,0,3.7,5,2,1,3,4.86
carltst01,1981,PHI,NL,NLDS1,0,2,0,2,2,0,0,14,14,6,8,13,3.86
chrisla01,1981,PHI,NL,NLDS1,1,0,0,1,1,0,0,6,4,1,1,8,1.5
lylesp01,1981,PHI,NL,NLDS1,0,0,0,3,0,0,0,2.3,4,0,2,1,0
mcgratu01,1981,PHI,NL,NLDS1,1,0,0,2,0,0,0,4,2,0,0,2,0
nolesdi01,1981,PHI,NL,NLDS1,0,0,0,1,1,0,0,4,4,2,2,5,4.5
reedro01,1981,PHI,NL,NLDS1,0,0,0,4,0,0,0,6,5,2,3,4,3
ruthvdi01,1981,PHI,NL,NLDS1,0,1,0,1,1,0,0,4,3,2,1,0,4.5
castibo01,1981,LAD,NL,NLCS,0,0,0,1,0,0,0,1,0,0,0,1,0
forstte01,1981,LAD,NL,NLCS,0,0,0,1,0,0,0,0.3,0,0,0,1,0
hootobu01,1981,LAD,NL,NLCS,2,0,0,2,2,0,0,14.7,11,0,6,7,0
howest01,1981,LAD,NL,NLCS,0,0,0,2,0,0,0,2,1,0,0,2,0
niedeto01,1981,LAD,NL,NLCS,0,0,0,1,0,0,0,0.3,2,0,0,0,0
penaal01,1981,LAD,NL,NLCS,0,0,0,2,0,0,0,2.3,1,0,0,0,0
reussje01,1981,LAD,NL,NLCS,0,1,0,1,1,0,0,7,7,4,1,2,5.14
valenfe01,1981,LAD,NL,NLCS,1,1,0,2,2,0,0,14.7,10,4,5,10,2.45
welchbo01,1981,LAD,NL,NLCS,0,0,1,3,0,0,0,1.7,2,1,0,2,5.29
burrira01,1981,MON,NL,NLCS,1,0,0,2,2,1,1,17,10,1,3,4,0.53
frymawo01,1981,MON,NL,NLCS,0,0,0,1,0,0,0,1,3,4,1,1,36
gullibi01,1981,MON,NL,NLCS,0,2,0,2,2,0,0,14.3,12,4,6,12,2.52
leebi03,1981,MON,NL,NLCS,0,0,0,1,0,0,0,0.3,1,0,0,0,0
reardje01,1981,MON,NL,NLCS,0,0,0,1,0,0,0,1,3,3,0,0,27
rogerst01,1981,MON,NL,NLCS,1,1,0,2,1,1,0,10,8,2,1,6,1.8
sosael01,1981,MON,NL,NLCS,0,0,0,1,0,0,0,0.3,1,0,1,0,0
kneppbo01,1981,HOU,NL,NLDS2,0,1,0,1,1,0,0,5,6,3,2,4,5.4
lacorfr01,1981,HOU,NL,NLDS2,0,0,0,2,0,0,0,3.7,2,0,1,5,0
niekrjo01,1981,HOU,NL,NLDS2,0,0,0,1,1,0,0,8,7,0,3,4,0
ruhleve01,1981,HOU,NL,NLDS2,0,1,0,1,1,1,0,8,4,2,2,1,2.25
ryanno01,1981,HOU,NL,NLDS2,1,1,0,2,2,1,0,15,6,3,3,14,1.8
sambijo01,1981,HOU,NL,NLDS2,1,0,0,2,0,0,0,1.7,5,3,2,2,15.88
smithbi06,1981,HOU,NL,NLDS2,0,0,0,1,0,0,0,0.3,0,0,0,0,0
smithda02,1981,HOU,NL,NLDS2,0,0,0,2,0,0,0,2.3,2,1,0,4,3.91
forstte01,1981,LAD,NL,NLDS2,0,0,0,1,0,0,0,0.3,0,0,0,0,0
hootobu01,1981,LAD,NL,NLDS2,1,0,0,1,1,0,0,7,3,1,3,2,1.29
howest01,1981,LAD,NL,NLDS2,0,0,0,2,0,0,0,2,1,0,0,2,0
niedeto01,1981,LAD,NL,NLDS2,0,0,0,1,0,0,0,0.3,1,0,1,1,0
reussje01,1981,LAD,NL,NLDS2,1,0,0,2,2,1,1,18,10,0,5,7,0
stewada01,1981,LAD,NL,NLDS2,0,2,0,2,0,0,0,0.7,4,3,0,1,38.57
valenfe01,1981,LAD,NL,NLDS2,1,0,0,2,2,1,0,17,10,2,3,10,1.06
welchbo01,1981,LAD,NL,NLDS2,0,0,0,1,0,0,0,1,0,0,1,1,0
castibo01,1981,LAD,NL,WS,0,0,0,1,0,0,0,1,0,1,5,0,9
forstte01,1981,LAD,NL,WS,0,0,0,2,0,0,0,2,1,0,3,0,0
goltzda01,1981,LAD,NL,WS,0,0,0,2,0,0,0,3.3,4,2,1,2,5.45
hootobu01,1981,LAD,NL,WS,1,1,0,2,2,0,0,11.3,8,2,9,3,1.59
howest01,1981,LAD,NL,WS,1,0,1,3,0,0,0,7,7,3,1,4,3.86
niedeto01,1981,LAD,NL,WS,0,0,0,2,0,0,0,5,3,0,1,0,0
reussje01,1981,LAD,NL,WS,1,1,0,2,2,1,0,11.7,10,5,3,8,3.85
stewada01,1981,LAD,NL,WS,0,0,0,2,0,0,0,1.7,1,0,2,1,0
valenfe01,1981,LAD,NL,WS,1,0,0,1,1,1,0,9,9,4,7,6,4
welchbo01,1981,LAD,NL,WS,0,0,0,1,1,0,0,0,3,2,1,0,
davisro02,1981,NYY,AL,WS,0,0,0,4,0,0,0,2.3,4,6,5,4,23.48
frazige01,1981,NYY,AL,WS,0,3,0,3,0,0,0,3.7,9,7,3,2,17.03
gossari01,1981,NYY,AL,WS,0,0,2,3,0,0,0,5,2,0,2,5,0
guidrro01,1981,NYY,AL,WS,1,1,0,2,2,0,0,14,8,3,4,15,1.93
johnto01,1981,NYY,AL,WS,1,0,0,3,2,0,0,13,11,1,0,8,0.69
larocda01,1981,NYY,AL,WS,0,0,0,1,0,0,0,1,0,0,0,2,0
mayru01,1981,NYY,AL,WS,0,0,0,3,0,0,0,6.3,5,2,1,5,2.86
reuscri01,1981,NYY,AL,WS,0,0,0,2,1,0,0,3.7,7,2,3,2,4.86
righeda01,1981,NYY,AL,WS,0,0,0,1,1,0,0,2,5,3,2,1,13.5
goltzda01,1982,CAL,AL,ALCS,0,0,0,1,0,0,0,3.7,4,3,2,2,7.3
hasslan01,1982,CAL,AL,ALCS,0,0,0,2,0,0,0,2.7,0,0,0,2,0
johnto01,1982,CAL,AL,ALCS,1,1,0,2,2,1,0,12.3,11,7,6,6,5.12
kisonbr01,1982,CAL,AL,ALCS,1,0,0,2,2,1,0,14,8,3,3,12,1.93
sanchlu01,1982,CAL,AL,ALCS,0,1,0,2,0,0,0,2.7,4,2,1,1,6.67
wittmi01,1982,CAL,AL,ALCS,0,0,0,1,0,0,0,3,2,2,2,3,6
zahnge01,1982,CAL,AL,ALCS,0,1,0,1,1,0,0,3.7,4,3,1,2,7.3
bernadw01,1982,MIL,AL,ALCS,0,0,0,1,0,0,0,1,0,0,0,0,0
caldwmi01,1982,MIL,AL,ALCS,0,1,0,1,1,0,0,3,7,5,1,2,15
haasmo01,1982,MIL,AL,ALCS,1,0,0,1,1,0,0,7.3,5,4,5,7,4.93
laddpe01,1982,MIL,AL,ALCS,0,0,2,3,0,0,0,3.3,0,0,0,5,0
mcclubo01,1982,MIL,AL,ALCS,1,0,0,1,0,0,0,1.7,2,0,0,0,0
slatoji01,1982,MIL,AL,ALCS,0,0,1,2,0,0,0,4.7,3,1,1,3,1.91
suttodo01,1982,MIL,AL,ALCS,1,0,0,1,1,0,0,7.7,8,3,2,9,3.51
vuckope01,1982,MIL,AL,ALCS,0,1,0,2,2,1,0,14.3,15,7,7,8,4.41
bedrost01,1982,ATL,NL,NLCS,0,0,0,2,0,0,0,1,3,2,1,2,18
campri01,1982,ATL,NL,NLCS,0,1,0,1,1,0,0,1,4,4,1,0,36
garbege01,1982,ATL,NL,NLCS,0,1,0,2,0,0,0,3.3,4,3,1,3,8.18
mahleri01,1982,ATL,NL,NLCS,0,0,0,1,0,0,0,1.7,3,0,2,0,0
mooredo01,1982,ATL,NL,NLCS,0,0,0,2,0,0,0,2.7,2,0,0,1,0
niekrph01,1982,ATL,NL,NLCS,0,0,0,1,1,0,0,6,6,2,4,5,3
perezpa01,1982,ATL,NL,NLCS,0,1,0,2,1,0,0,8.7,10,5,2,4,5.17
walkbo01,1982,ATL,NL,NLCS,0,0,0,1,0,0,0,1,2,1,1,1,9
andujjo01,1982,STL,NL,NLCS,1,0,0,1,1,0,0,6.7,6,2,2,4,2.69
bairdo01,1982,STL,NL,NLCS,0,0,0,1,0,0,0,1,2,0,3,0,0
forscbo01,1982,STL,NL,NLCS,1,0,0,1,1,1,1,9,3,0,0,6,0
stupejo01,1982,STL,NL,NLCS,0,0,0,1,1,0,0,6,4,2,1,4,3
suttebr01,1982,STL,NL,NLCS,1,0,1,2,0,0,0,4.3,0,0,0,1,0
bernadw01,1982,MIL,AL,WS,0,0,0,1,0,0,0,1,0,0,0,1,0
caldwmi01,1982,MIL,AL,WS,2,0,0,3,2,1,1,17.7,19,4,3,6,2.03
haasmo01,1982,MIL,AL,WS,0,0,0,2,1,0,0,7.3,8,6,3,4,7.4
laddpe01,1982,MIL,AL,WS,0,0,0,1,0,0,0,0.7,1,0,2,0,0
mcclubo01,1982,MIL,AL,WS,0,2,2,5,0,0,0,4.3,5,2,3,5,4.19
medicdo01,1982,MIL,AL,WS,0,0,0,1,0,0,0,2,5,4,1,0,18
slatoji01,1982,MIL,AL,WS,1,0,0,2,0,0,0,2.7,1,0,2,1,0
suttodo01,1982,MIL,AL,WS,0,1,0,2,2,0,0,10.3,12,9,1,5,7.86
vuckope01,1982,MIL,AL,WS,0,1,0,2,2,0,0,14,16,7,5,4,4.5
andujjo01,1982,STL,NL,WS,2,0,0,2,2,0,0,13.3,10,2,1,4,1.35
bairdo01,1982,STL,NL,WS,0,1,0,3,0,0,0,2,2,2,2,3,9
forscbo01,1982,STL,NL,WS,0,2,0,2,2,0,0,12.7,18,7,3,4,4.96
kaatji01,1982,STL,NL,WS,0,0,0,4,0,0,0,2.3,4,1,2,2,3.91
lahtije01,1982,STL,NL,WS,0,0,0,2,0,0,0,1.7,4,2,1,1,10.59
lapoida01,1982,STL,NL,WS,0,0,0,2,1,0,0,8.3,10,3,2,3,3.25
stupejo01,1982,STL,NL,WS,1,0,0,2,2,1,0,13,10,5,5,5,3.46
suttebr01,1982,STL,NL,WS,1,0,2,4,0,0,0,7.7,6,4,3,6,4.68
boddimi01,1983,BAL,AL,ALCS,1,0,0,1,1,1,1,9,5,0,3,14,0
davisst02,1983,BAL,AL,ALCS,0,0,0,1,1,0,0,6,5,0,2,2,0
flanami01,1983,BAL,AL,ALCS,1,0,0,1,1,0,0,5,5,1,0,1,1.8
martiti01,1983,BAL,AL,ALCS,1,0,0,2,0,0,0,6,5,0,3,5,0
mcgresc01,1983,BAL,AL,ALCS,0,1,0,1,1,0,0,6.7,6,1,3,2,1.34
stewasa01,1983,BAL,AL,ALCS,0,0,1,2,0,0,0,4.3,2,0,1,2,0
agostju01,1983,CHW,AL,ALCS,0,0,0,1,0,0,0,0.3,0,0,0,0,0
bannifl01,1983,CHW,AL,ALCS,0,1,0,1,1,0,0,6,5,3,1,5,4.5
barojsa01,1983,CHW,AL,ALCS,0,0,0,2,0,0,0,1,4,2,0,0,18
burnsbr01,1983,CHW,AL,ALCS,0,1,0,1,1,0,0,9.3,6,1,5,8,0.97
dotsori01,1983,CHW,AL,ALCS,0,1,0,1,1,0,0,5,6,6,3,3,10.8
hoytla01,1983,CHW,AL,ALCS,1,0,0,1,1,1,0,9,5,1,0,4,1
koosmje01,1983,CHW,AL,ALCS,0,0,0,1,0,0,0,0.3,1,2,2,0,60
lampde01,1983,CHW,AL,ALCS,0,0,0,3,0,0,0,2,0,0,2,1,0
tidrodi01,1983,CHW,AL,ALCS,0,0,0,1,0,0,0,3,1,1,3,3,3
beckwjo01,1983,LAD,NL,NLCS,0,0,0,2,0,0,0,2.3,1,0,2,3,0
honeyri01,1983,LAD,NL,NLCS,0,0,0,2,0,0,0,1.7,4,4,0,2,21.18
niedeto01,1983,LAD,NL,NLCS,0,0,1,2,0,0,0,2,0,0,1,3,0
penaal01,1983,LAD,NL,NLCS,0,0,0,1,0,0,0,2.7,4,2,1,3,6.67
reussje01,1983,LAD,NL,NLCS,0,2,0,2,2,0,0,12,14,6,3,4,4.5
valenfe01,1983,LAD,NL,NLCS,1,0,0,1,1,0,0,8,7,1,4,5,1.13
welchbo01,1983,LAD,NL,NLCS,0,1,0,1,1,0,0,1.3,0,1,2,0,6.92
zachrpa01,1983,LAD,NL,NLCS,0,0,0,2,0,0,0,4,4,1,2,2,2.25
carltst01,1983,PHI,NL,NLCS,2,0,0,2,2,0,0,13.7,13,1,5,13,0.66
dennyjo01,1983,PHI,NL,NLCS,0,1,0,1,1,0,0,6,5,0,3,3,0
hollaal01,1983,PHI,NL,NLCS,0,0,1,2,0,0,0,3,1,0,0,3,0
hudsoch02,1983,PHI,NL,NLCS,1,0,0,1,1,1,0,9,4,2,2,9,2
reedro01,1983,PHI,NL,NLCS,0,0,0,2,0,0,0,3.3,4,1,1,3,2.73
boddimi01,1983,BAL,AL,WS,1,0,0,1,1,1,0,9,3,0,0,6,0
davisst02,1983,BAL,AL,WS,1,0,0,1,1,0,0,5,6,3,1,3,5.4
flanami01,1983,BAL,AL,WS,0,0,0,1,1,0,0,4,6,2,1,1,4.5
martiti01,1983,BAL,AL,WS,0,0,2,3,0,0,0,3,3,1,0,0,3
mcgresc01,1983,BAL,AL,WS,1,1,0,2,2,1,1,17,9,2,2,12,1.06
palmeji01,1983,BAL,AL,WS,1,0,0,1,0,0,0,2,2,0,1,1,0
stewasa01,1983,BAL,AL,WS,0,0,0,3,0,0,0,5,2,0,2,6,0
anderla02,1983,PHI,NL,WS,0,0,0,2,0,0,0,4,4,1,0,1,2.25
bystrma01,1983,PHI,NL,WS,0,0,0,1,0,0,0,1,0,0,0,1,0
carltst01,1983,PHI,NL,WS,0,1,0,1,1,0,0,6.7,5,2,3,7,2.69
dennyjo01,1983,PHI,NL,WS,1,1,0,2,2,0,0,13,12,5,3,9,3.46
hernawi01,1983,PHI,NL,WS,0,0,0,3,0,0,0,4,0,0,1,4,0
hollaal01,1983,PHI,NL,WS,0,0,1,2,0,0,0,3.7,1,0,0,5,0
hudsoch02,1983,PHI,NL,WS,0,2,0,2,2,0,0,8.3,9,8,1,6,8.67
reedro01,1983,PHI,NL,WS,0,0,0,3,0,0,0,3.3,4,1,2,4,2.73
hernawi01,1984,DET,AL,ALCS,0,0,1,3,0,0,0,4,3,1,1,3,2.25
lopezau01,1984,DET,AL,ALCS,1,0,0,1,0,0,0,3,4,0,1,2,0
morrija02,1984,DET,AL,ALCS,1,0,0,1,1,0,0,7,5,1,1,4,1.29
petryda01,1984,DET,AL,ALCS,0,0,0,1,1,0,0,7,4,2,1,4,2.57
wilcomi01,1984,DET,AL,ALCS,1,0,0,1,1,0,0,8,2,0,2,8,0
blackbu02,1984,KCR,AL,ALCS,0,1,0,1,1,0,0,5,7,3,1,3,5.4
huismma01,1984,KCR,AL,ALCS,0,0,0,1,0,0,0,2.7,6,3,1,2,10
jonesmi02,1984,KCR,AL,ALCS,0,0,0,1,0,0,0,1.3,1,1,0,0,6.92
leibrch01,1984,KCR,AL,ALCS,0,1,0,1,1,1,0,8,3,1,4,6,1.13
quiseda01,1984,KCR,AL,ALCS,0,1,0,1,0,0,0,3,2,1,1,1,3
saberbr01,1984,KCR,AL,ALCS,0,0,0,1,1,0,0,8,6,2,1,5,2.25
brusswa01,1984,CHC,NL,NLCS,0,0,0,3,0,0,0,4.3,6,0,0,1,0
eckerde01,1984,CHC,NL,NLCS,0,1,0,1,1,0,0,5.3,9,5,0,0,8.49
frazige01,1984,CHC,NL,NLCS,0,0,0,1,0,0,0,1.7,2,2,0,1,10.59
sandesc01,1984,CHC,NL,NLCS,0,0,0,1,1,0,0,4.7,6,3,1,2,5.74
smithle02,1984,CHC,NL,NLCS,0,1,1,2,0,0,0,2,3,2,0,3,9
stoddti01,1984,CHC,NL,NLCS,0,0,0,2,0,0,0,2,1,1,2,2,4.5
sutclri01,1984,CHC,NL,NLCS,1,1,0,2,2,0,0,13.3,9,5,8,10,3.38
troutst01,1984,CHC,NL,NLCS,1,0,0,2,1,0,0,9,5,2,3,3,2
bookegr01,1984,SDP,NL,NLCS,0,0,0,1,0,0,0,2,2,0,1,2,0
draveda01,1984,SDP,NL,NLCS,0,0,0,3,0,0,0,6,2,0,0,5,0
gossari01,1984,SDP,NL,NLCS,0,0,1,3,0,0,0,4,5,2,1,5,4.5
harrigr01,1984,SDP,NL,NLCS,0,0,0,1,0,0,0,2,9,7,3,2,31.5
hawkian01,1984,SDP,NL,NLCS,0,0,0,3,0,0,0,3.7,0,0,2,1,0
leffecr01,1984,SDP,NL,NLCS,2,0,0,3,0,0,0,4,1,0,1,1,0
lollati01,1984,SDP,NL,NLCS,0,0,0,1,1,0,0,4.3,3,3,4,3,6.28
shower01,1984,SDP,NL,NLCS,0,1,0,2,2,0,0,5.3,8,8,4,2,13.58
thurmma01,1984,SDP,NL,NLCS,0,1,0,1,1,0,0,3.7,7,4,2,1,9.73
whitsed01,1984,SDP,NL,NLCS,1,0,0,1,1,0,0,8,5,1,2,6,1.13
bairdo01,1984,DET,AL,WS,0,0,0,1,0,0,0,0.7,0,0,0,1,0
hernawi01,1984,DET,AL,WS,0,0,2,3,0,0,0,5.3,4,1,0,0,1.7
lopezau01,1984,DET,AL,WS,1,0,0,2,0,0,0,3,1,0,1,4,0
morrija02,1984,DET,AL,WS,2,0,0,2,2,2,0,18,13,4,3,13,2
petryda01,1984,DET,AL,WS,0,1,0,2,2,0,0,8,14,8,5,4,9
scherbi01,1984,DET,AL,WS,0,0,0,3,0,0,0,3,5,1,0,0,3
wilcomi01,1984,DET,AL,WS,1,0,0,1,1,0,0,6,7,1,2,4,1.5
bookegr01,1984,SDP,NL,WS,0,0,0,1,0,0,0,1,0,1,4,0,9
draveda01,1984,SDP,NL,WS,0,0,0,2,0,0,0,4.7,3,0,1,5,0
gossari01,1984,SDP,NL,WS,0,0,0,2,0,0,0,2.7,3,4,1,2,13.33
harrigr01,1984,SDP,NL,WS,0,0,0,1,0,0,0,5.3,3,0,3,5,0
hawkian01,1984,SDP,NL,WS,1,1,0,3,0,0,0,12,4,1,6,4,0.75
leffecr01,1984,SDP,NL,WS,0,0,1,3,0,0,0,6,2,0,1,7,0
lollati01,1984,SDP,NL,WS,0,1,0,1,1,0,0,1.7,4,4,4,0,21.18
shower01,1984,SDP,NL,WS,0,1,0,1,1,0,0,2.7,4,3,1,2,10
thurmma01,1984,SDP,NL,WS,0,1,0,2,2,0,0,5.3,12,6,3,2,10.19
whitsed01,1984,SDP,NL,WS,0,0,0,1,1,0,0,0.7,5,3,0,0,38.57
blackbu02,1985,KCR,AL,ALCS,0,0,0,3,1,0,0,10.7,11,2,4,8,1.68
farrst01,1985,KCR,AL,ALCS,1,0,0,2,0,0,0,6.3,4,1,1,3,1.43
gubicma01,1985,KCR,AL,ALCS,1,0,0,2,1,0,0,8.3,4,3,4,4,3.25
jacksda02,1985,KCR,AL,ALCS,1,0,0,2,1,1,1,10,10,0,1,7,0
leibrch01,1985,KCR,AL,ALCS,1,2,0,3,2,0,0,15.3,17,9,4,6,5.29
quiseda01,1985,KCR,AL,ALCS,0,1,1,4,0,0,0,4.7,7,2,0,3,3.83
saberbr01,1985,KCR,AL,ALCS,0,0,0,2,2,0,0,7.3,12,5,2,6,6.16
ackerji01,1985,TOR,AL,ALCS,0,0,0,2,0,0,0,6,2,0,0,5,0
alexado01,1985,TOR,AL,ALCS,0,1,0,2,2,0,0,10.3,14,10,3,9,8.74
clancji01,1985,TOR,AL,ALCS,0,1,0,1,0,0,0,1,2,1,1,0,9
henketo01,1985,TOR,AL,ALCS,2,0,0,3,0,0,0,6.3,5,3,4,4,4.29
keyji01,1985,TOR,AL,ALCS,0,1,0,2,2,0,0,8.7,15,5,2,5,5.17
lampde01,1985,TOR,AL,ALCS,0,0,0,3,0,0,0,9.3,2,0,1,10,0
lavelga01,1985,TOR,AL,ALCS,0,0,0,1,0,0,0,0,0,0,1,0,
stiebda01,1985,TOR,AL,ALCS,1,1,0,3,3,0,0,20.3,11,7,10,18,3.1
castibo01,1985,LAD,NL,NLCS,0,0,0,1,0,0,0,5.3,4,2,2,4,3.4
diazca01,1985,LAD,NL,NLCS,0,0,0,2,0,0,0,3,5,1,1,2,3
hershor01,1985,LAD,NL,NLCS,1,0,0,2,2,1,0,15.3,17,6,6,5,3.53
honeyri01,1985,LAD,NL,NLCS,0,0,0,2,0,0,0,1.3,4,2,2,1,13.85
howelke01,1985,LAD,NL,NLCS,0,0,0,1,0,0,0,2,0,0,0,2,0
niedeto01,1985,LAD,NL,NLCS,0,2,1,3,0,0,0,5.7,5,4,2,5,6.32
reussje01,1985,LAD,NL,NLCS,0,1,0,1,1,0,0,1.7,5,2,1,0,10.59
valenfe01,1985,LAD,NL,NLCS,1,0,0,2,2,0,0,14.3,11,3,10,13,1.89
welchbo01,1985,LAD,NL,NLCS,0,1,0,1,1,0,0,2.7,5,2,6,2,6.67
andujjo01,1985,STL,NL,NLCS,0,1,0,2,2,0,0,10.3,14,8,4,9,6.99
campbbi02,1985,STL,NL,NLCS,0,0,0,3,0,0,0,2.3,3,0,0,2,0
coxda01,1985,STL,NL,NLCS,1,0,0,1,1,0,0,6,4,2,5,4,3
dayleke01,1985,STL,NL,NLCS,0,0,2,5,0,0,0,6,2,0,1,3,0
forscbo01,1985,STL,NL,NLCS,0,0,0,1,1,0,0,3.3,3,2,2,0,5.45
hortori01,1985,STL,NL,NLCS,0,0,0,3,0,0,0,3,4,3,2,1,9
lahtije01,1985,STL,NL,NLCS,1,0,0,2,0,0,0,2,2,0,0,1,0
tudorjo01,1985,STL,NL,NLCS,1,1,0,2,2,0,0,12.7,10,4,3,8,2.83
worreto01,1985,STL,NL,NLCS,1,0,0,4,0,0,0,6.3,4,1,2,3,1.43
beckwjo01,1985,KCR,AL,WS,0,0,0,1,0,0,0,2,1,0,0,3,0
blackbu02,1985,KCR,AL,WS,0,1,0,2,1,0,0,5.3,4,3,5,4,5.09
jacksda02,1985,KCR,AL,WS,1,1,0,2,2,1,0,16,9,3,5,12,1.69
leibrch01,1985,KCR,AL,WS,0,1,0,2,2,0,0,16.3,10,5,4,10,2.76
quiseda01,1985,KCR,AL,WS,1,0,0,4,0,0,0,4.3,5,1,3,3,2.09
saberbr01,1985,KCR,AL,WS,2,0,0,2,2,2,1,18,11,1,1,10,0.5
andujjo01,1985,STL,NL,WS,0,1,0,2,1,0,0,3.7,10,4,4,3,9.73
campbbi02,1985,STL,NL,WS,0,0,0,3,0,0,0,4,4,1,2,5,2.25
coxda01,1985,STL,NL,WS,0,0,0,2,2,0,0,4.7,14,2,4,13,3.83
dayleke01,1985,STL,NL,WS,1,0,0,4,0,0,0,6,1,0,3,5,0
forscbo01,1985,STL,NL,WS,0,1,0,2,1,0,0,3,6,4,1,3,12
hortori01,1985,STL,NL,WS,0,0,0,3,0,0,0,4,4,3,5,5,6.75
lahtije01,1985,STL,NL,WS,0,0,1,3,0,0,0,3.7,10,5,0,2,12.16
tudorjo01,1985,STL,NL,WS,2,1,0,3,3,1,1,18,15,6,7,14,3
worreto01,1985,STL,NL,WS,0,1,1,3,0,0,0,4.7,4,2,2,6,3.83
boydoi01,1986,BOS,AL,ALCS,1,1,0,2,2,0,0,13.7,17,7,3,8,4.6
clemero02,1986,BOS,AL,ALCS,1,1,0,3,3,0,0,22.7,22,11,7,17,4.36
crawfst01,1986,BOS,AL,ALCS,1,0,0,1,0,0,0,1.7,1,0,2,1,0
hurstbr01,1986,BOS,AL,ALCS,1,0,0,2,2,1,0,15,18,4,1,8,2.4
sambijo01,1986,BOS,AL,ALCS,0,0,0,3,0,0,0,0.7,1,1,1,0,12.86
schirca01,1986,BOS,AL,ALCS,0,1,1,4,0,0,0,6,5,1,3,9,1.5
stanlbo01,1986,BOS,AL,ALCS,0,0,0,3,0,0,0,5.7,7,2,3,1,3.16
candejo01,1986,CAL,AL,ALCS,1,1,0,2,2,0,0,10.7,11,1,6,7,0.84
corbedo01,1986,CAL,AL,ALCS,1,0,0,3,0,0,0,6.7,9,4,2,2,5.37
finlech01,1986,CAL,AL,ALCS,0,0,0,3,0,0,0,2,1,0,0,1,0
lucasga01,1986,CAL,AL,ALCS,0,0,0,4,0,0,0,2.3,3,3,1,2,11.74
mccaski01,1986,CAL,AL,ALCS,0,2,0,2,2,0,0,9.3,16,8,5,7,7.74
mooredo01,1986,CAL,AL,ALCS,0,1,1,3,0,0,0,5,8,4,2,0,7.2
ruhleve01,1986,CAL,AL,ALCS,0,0,0,1,0,0,0,0.7,2,1,0,0,12.86
suttodo01,1986,CAL,AL,ALCS,0,0,0,2,1,0,0,9.7,6,2,1,4,1.86
wittmi01,1986,CAL,AL,ALCS,1,0,0,2,2,1,0,17.7,13,5,2,8,2.54
anderla02,1986,HOU,NL,NLCS,0,0,0,2,0,0,0,5,1,0,2,3,0
calhoje01,1986,HOU,NL,NLCS,0,0,0,1,0,0,0,1,1,1,1,0,9
kerfech01,1986,HOU,NL,NLCS,0,1,0,3,0,0,0,4,2,1,1,4,2.25
kneppbo01,1986,HOU,NL,NLCS,0,0,0,2,2,0,0,15.3,13,6,1,9,3.53
lopezau01,1986,HOU,NL,NLCS,0,1,0,2,0,0,0,3.3,7,3,4,3,8.18
ryanno01,1986,HOU,NL,NLCS,0,1,0,2,2,0,0,14,9,6,1,17,3.86
scottmi03,1986,HOU,NL,NLCS,2,0,0,2,2,2,1,18,8,1,1,19,0.5
smithda02,1986,HOU,NL,NLCS,0,1,0,2,0,0,0,2,2,2,3,2,9
aguilri01,1986,NYM,NL,NLCS,0,0,0,2,0,0,0,5,2,0,2,2,0
darliro01,1986,NYM,NL,NLCS,0,0,0,1,1,0,0,5,6,4,2,5,7.2
fernasi01,1986,NYM,NL,NLCS,0,1,0,1,1,0,0,6,3,3,1,5,4.5
goodedw01,1986,NYM,NL,NLCS,0,1,0,2,2,0,0,17,16,2,5,9,1.06
mcdowro01,1986,NYM,NL,NLCS,0,0,0,2,0,0,0,7,1,0,0,3,0
ojedabo01,1986,NYM,NL,NLCS,1,0,0,2,2,1,0,14,15,4,4,6,2.57
oroscje01,1986,NYM,NL,NLCS,3,0,0,4,0,0,0,8,5,3,2,10,3.38
