LahmanID,Year,Team,Lg,Playoff,G,AB,R,H,2B,3B,HR,RBI,SH,SF,SB,CS,BB,IBB,HBP,SO,,,,CS,TB
chancfr01,1906,CHC,NL,WS,6,21,3,5,1,0,0,0,,,2,,2,,,1,,,,,6
davisge01,1906,CHW,AL,WS,3,13,4,4,3,0,0,6,,,1,,0,,,1,,,,,7
donahji02,1906,CHW,AL,WS,6,18,0,6,2,1,0,4,,,0,,3,,,3,,,,,10
doughpa01,1906,CHW,AL,WS,6,20,1,2,0,0,0,1,,,2,,3,,,4,,,,,2
eversjo01,1906,CHC,NL,WS,6,20,2,3,1,0,0,1,,,2,,1,,,3,,,,,4
gessldo01,1906,CHC,NL,WS,2,1,0,0,0,0,0,0,,,0,,1,,,0,,,,,0
hahned01,1906,CHW,AL,WS,6,22,4,6,0,0,0,0,,,0,,1,,,1,,,,,6
hofmaso01,1906,CHC,NL,WS,6,23,3,7,1,0,0,2,,,1,,3,,,5,,,,,8
isbelfr01,1906,CHW,AL,WS,6,26,4,8,4,0,0,4,,,1,,0,,,6,,,,,12
jonesfi01,1906,CHW,AL,WS,6,21,4,2,0,0,0,0,,,0,,3,,,3,,,,,2
klingjo01,1906,CHC,NL,WS,6,17,2,3,1,0,0,0,,,0,,4,,,3,,,,,4
mcfared01,1906,CHW,AL,WS,1,1,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
moranpa01,1906,CHC,NL,WS,2,2,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
o'neibi01,1906,CHW,AL,WS,1,1,1,0,0,0,0,0,,,0,,0,,,0,,,,,0
overaor01,1906,CHC,NL,WS,2,4,1,1,1,0,0,0,,,0,,1,,,1,,,,,2
owenfr01,1906,CHW,AL,WS,1,2,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
pfiesja01,1906,CHC,NL,WS,2,2,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
reulbed01,1906,CHC,NL,WS,2,3,0,0,0,0,0,1,,,0,,0,,,1,,,,,0
rohege01,1906,CHW,AL,WS,6,21,2,7,1,2,0,4,,,2,,3,,,1,,,,,12
schulfr01,1906,CHC,NL,WS,6,26,1,7,3,0,0,3,,,0,,1,,,3,,,,,10
sheckji01,1906,CHC,NL,WS,6,21,0,0,0,0,0,1,,,1,,2,,,4,,,,,0
steinha01,1906,CHC,NL,WS,6,20,2,5,1,0,0,2,,,0,,1,,,0,,,,,6
sullibi03,1906,CHW,AL,WS,6,21,0,0,0,0,0,0,,,0,,0,,,9,,,,,0
tannele01,1906,CHW,AL,WS,3,9,1,1,0,0,0,0,,,0,,0,,,2,,,,,1
tinkejo01,1906,CHC,NL,WS,6,18,4,3,0,0,0,1,,,3,,2,,,2,,,,,3
towneba01,1906,CHW,AL,WS,1,1,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
walshed01,1906,CHW,AL,WS,2,4,1,0,0,0,0,0,,,0,,3,,,3,,,,,0
whitedo01,1906,CHW,AL,WS,3,3,0,0,0,0,0,0,,,0,,1,,,0,,,,,0
archeji01,1907,DET,AL,WS,1,3,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
brownmo01,1907,CHC,NL,WS,1,3,0,0,0,0,0,0,,,0,,1,,,0,,,,,0
chancfr01,1907,CHC,NL,WS,4,14,3,3,1,0,0,0,,,3,,3,,,2,,,,,4
cobbty01,1907,DET,AL,WS,5,20,1,4,0,1,0,0,,,0,,0,,,3,,,,,6
coughbi01,1907,DET,AL,WS,5,20,0,5,0,0,0,0,,,1,,1,,,4,,,,,5
crawfsa01,1907,DET,AL,WS,5,21,1,5,1,0,0,3,,,0,,0,,,3,,,,,6
donovbi01,1907,DET,AL,WS,2,8,0,0,0,0,0,0,,,0,,0,,,3,,,,,0
eversjo01,1907,CHC,NL,WS,5,20,2,7,2,0,0,1,,,3,,0,,,1,,,,,9
howarde01,1907,CHC,NL,WS,2,5,0,1,0,0,0,0,,,1,,0,,,2,,,,,1
jonesda01,1907,DET,AL,WS,5,17,1,6,0,0,0,0,,,3,,4,,,0,,,,,6
killied01,1907,DET,AL,WS,1,2,1,1,0,0,0,0,,,0,,0,,,0,,,,,1
klingjo01,1907,CHC,NL,WS,5,19,2,4,0,0,0,1,,,0,,1,,,4,,,,,4
moranpa01,1907,CHC,NL,WS,1,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
mullige01,1907,DET,AL,WS,2,6,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
o'leach01,1907,DET,AL,WS,5,17,0,1,0,0,0,0,,,0,,1,,,3,,,,,1
overaor01,1907,CHC,NL,WS,2,5,0,1,0,0,0,2,,,0,,0,,,1,,,,,1
paynefr01,1907,DET,AL,WS,2,4,0,1,0,0,0,1,,,1,,0,,,0,,,,,1
pfiesja01,1907,CHC,NL,WS,1,2,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
reulbed01,1907,CHC,NL,WS,2,5,0,1,0,0,0,1,,,0,,0,,,0,,,,,1
rossmcl01,1907,DET,AL,WS,5,20,1,8,0,1,0,2,,,1,,1,,,0,,,,,10
schaege01,1907,DET,AL,WS,5,21,1,3,0,0,0,0,,,0,,0,,,3,,,,,3
schmibo01,1907,DET,AL,WS,4,12,0,2,0,0,0,0,,,0,,2,,,1,,,,,2
schulfr01,1907,CHC,NL,WS,5,20,3,5,0,0,0,2,,,0,,1,,,2,,,,,5
sheckji01,1907,CHC,NL,WS,5,21,0,5,2,0,0,2,,,1,,0,,,4,,,,,7
sieveed01,1907,DET,AL,WS,1,1,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
slaglji01,1907,CHC,NL,WS,5,22,3,6,0,0,0,4,,,6,,2,,,3,,,,,6
steinha01,1907,CHC,NL,WS,5,17,2,8,1,1,0,2,,,1,,1,,,2,,,,,11
tinkejo01,1907,CHC,NL,WS,5,13,4,2,0,0,0,1,,,1,,3,,,3,,,,,2
zimmehe01,1907,CHC,NL,WS,1,1,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
brownmo01,1908,CHC,NL,WS,2,4,0,0,0,0,0,0,,,0,,0,,,2,,,,,0
chancfr01,1908,CHC,NL,WS,5,19,4,8,0,0,0,2,,,5,,3,,,1,,,,,8
cobbty01,1908,DET,AL,WS,5,19,3,7,1,0,0,4,,,2,,1,,,2,,,,,8
coughbi01,1908,DET,AL,WS,3,8,0,1,0,0,0,1,,,0,,0,,,1,,,,,1
crawfsa01,1908,DET,AL,WS,5,21,2,5,1,0,0,1,,,0,,1,,,2,,,,,6
donovbi01,1908,DET,AL,WS,2,4,0,0,0,0,0,0,,,1,,1,,,1,,,,,0
downsre01,1908,DET,AL,WS,2,6,1,1,1,0,0,1,,,0,,1,,,2,,,,,2
eversjo01,1908,CHC,NL,WS,5,20,5,7,1,0,0,2,,,2,,1,,,2,,,,,8
hofmaso01,1908,CHC,NL,WS,5,19,2,6,0,1,0,4,,,2,,1,,,4,,,,,8
howarde01,1908,CHC,NL,WS,1,1,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
jonesda01,1908,DET,AL,WS,3,2,1,0,0,0,0,0,,,0,,1,,,1,,,,,0
killied01,1908,DET,AL,WS,1,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
klingjo01,1908,CHC,NL,WS,5,16,2,4,1,0,0,2,,,0,,2,,,2,,,,,5
mcintma01,1908,DET,AL,WS,5,18,2,4,1,0,0,0,,,1,,3,,,2,,,,,5
mullige01,1908,DET,AL,WS,1,3,1,1,0,0,0,1,,,0,,1,,,0,,,,,1
o'leach01,1908,DET,AL,WS,5,19,2,3,0,0,0,0,,,0,,0,,,3,,,,,3
overaor01,1908,CHC,NL,WS,3,6,0,2,0,0,0,0,,,0,,0,,,1,,,,,2
pfiesja01,1908,CHC,NL,WS,1,2,0,0,0,0,0,0,,,0,,0,,,2,,,,,0
reulbed01,1908,CHC,NL,WS,2,3,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
rossmcl01,1908,DET,AL,WS,5,19,3,4,0,0,0,3,,,1,,1,,,4,,,,,4
schaege01,1908,DET,AL,WS,5,16,0,2,0,0,0,0,,,1,,1,,,4,,,,,2
schmibo01,1908,DET,AL,WS,4,14,0,1,0,0,0,1,,,0,,0,,,2,,,,,1
schulfr01,1908,CHC,NL,WS,5,18,4,7,0,1,0,2,,,2,,2,,,1,,,,,9
sheckji01,1908,CHC,NL,WS,5,21,2,5,2,0,0,1,,,1,,2,,,3,,,,,7
steinha01,1908,CHC,NL,WS,5,16,3,4,0,0,0,3,,,1,,2,,,5,,,,,4
summeed01,1908,DET,AL,WS,2,5,0,1,0,0,0,1,,,0,,0,,,2,,,,,1
thomair01,1908,DET,AL,WS,2,4,0,2,1,0,0,1,,,0,,1,,,0,,,,,3
tinkejo01,1908,CHC,NL,WS,5,19,2,5,0,0,1,4,,,2,,0,,,2,,,,,8
wintege01,1908,DET,AL,WS,2,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
abbated01,1909,PIT,NL,WS,1,1,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
abstebi01,1909,PIT,NL,WS,7,26,3,6,2,0,0,2,,,1,,3,,,10,,,,,8
adamsba01,1909,PIT,NL,WS,3,9,0,0,0,0,0,0,,,0,,1,,,1,,,,,0
bushdo01,1909,DET,AL,WS,7,23,5,6,1,0,0,3,,,1,,5,,,3,,,,,7
byrnebo01,1909,PIT,NL,WS,7,24,5,6,1,0,0,0,,,1,,1,,,4,,,,,7
camniho01,1909,PIT,NL,WS,2,1,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
clarkfr01,1909,PIT,NL,WS,7,19,7,4,0,0,2,7,,,3,,5,,,3,,,,,10
cobbty01,1909,DET,AL,WS,7,26,3,6,3,0,0,5,,,2,,2,,,2,,,,,9
crawfsa01,1909,DET,AL,WS,7,28,4,7,3,0,1,4,,,1,,1,,,1,,,,,13
delahji01,1909,DET,AL,WS,7,26,2,9,4,0,0,4,,,0,,2,,,5,,,,,13
donovbi01,1909,DET,AL,WS,2,4,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
gibsoge01,1909,PIT,NL,WS,7,25,2,6,2,0,0,2,,,2,,1,,,1,,,,,8
hyattha01,1909,PIT,NL,WS,2,4,1,0,0,0,0,1,,,0,,1,,,0,,,,,0
jonesda01,1909,DET,AL,WS,7,30,6,7,0,0,1,1,,,1,,2,,,1,,,,,10
jonesto01,1909,DET,AL,WS,7,24,3,6,1,0,0,2,,,1,,2,,,0,,,,,7
leachto01,1909,PIT,NL,WS,7,25,8,9,4,0,0,2,,,1,,2,,,1,,,,,13
leifile01,1909,PIT,NL,WS,1,1,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
maddoni01,1909,PIT,NL,WS,1,4,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
mcintma01,1909,DET,AL,WS,4,3,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
milledo02,1909,PIT,NL,WS,7,28,2,7,1,0,0,4,,,3,,2,,,5,,,,,8
moriage02,1909,DET,AL,WS,7,22,4,6,1,0,0,1,,,0,,3,,,1,,,,,7
mullige01,1909,DET,AL,WS,6,16,1,3,1,0,0,0,,,0,,1,,,3,,,,,4
o'conpa02,1909,PIT,NL,WS,1,1,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
o'leach01,1909,DET,AL,WS,1,3,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
phillde01,1909,PIT,NL,WS,2,1,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
schmibo01,1909,DET,AL,WS,6,18,0,4,2,0,0,4,,,0,,2,,,0,,,,,6
stanaos01,1909,DET,AL,WS,2,5,0,1,0,0,0,2,,,0,,0,,,2,,,,,1
summeed01,1909,DET,AL,WS,2,3,0,0,0,0,0,0,,,0,,0,,,2,,,,,0
wagneho01,1909,PIT,NL,WS,7,24,4,8,2,1,0,6,,,6,,4,,,2,,,,,12
willeed01,1909,DET,AL,WS,2,2,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
willivi01,1909,PIT,NL,WS,2,4,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
wilsoch01,1909,PIT,NL,WS,7,26,2,4,1,0,0,1,,,1,,0,,,2,,,,,5
worksra01,1909,DET,AL,WS,1,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
archeji01,1910,CHC,NL,WS,3,11,1,2,1,0,0,0,,,0,,0,,,3,,,,,3
bakerfr01,1910,PHA,AL,WS,5,22,6,9,3,0,0,4,,,0,,2,,,1,,,,,12
barryja01,1910,PHA,AL,WS,5,17,3,4,2,0,0,3,,,0,,1,,,3,,,,,6
beaumgi01,1910,CHC,NL,WS,3,2,1,0,0,0,0,0,,,0,,1,,,1,,,,,0
bendech01,1910,PHA,AL,WS,2,6,1,2,0,0,0,1,,,0,,1,,,1,,,,,2
brownmo01,1910,CHC,NL,WS,3,7,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
chancfr01,1910,CHC,NL,WS,5,17,1,6,1,1,0,4,,,0,,0,,,3,,,,,9
coleki01,1910,CHC,NL,WS,1,2,0,0,0,0,0,0,,,0,,0,,,2,,,,,0
collied01,1910,PHA,AL,WS,5,21,5,9,4,0,0,3,,,4,,2,,,0,,,,,13
coombja01,1910,PHA,AL,WS,3,13,0,5,1,0,0,3,,,0,,0,,,3,,,,,6
davisha01,1910,PHA,AL,WS,5,17,5,6,3,0,0,2,,,0,,3,,,4,,,,,9
hartsto01,1910,PHA,AL,WS,1,5,2,1,0,0,0,0,,,2,,0,,,1,,,,,1
hofmaso01,1910,CHC,NL,WS,5,15,2,4,0,0,0,2,,,0,,4,,,3,,,,,4
kanejo01,1910,CHC,NL,WS,1,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
klingjo01,1910,CHC,NL,WS,5,13,0,1,0,0,0,1,,,0,,1,,,2,,,,,1
lappja01,1910,PHA,AL,WS,1,4,0,1,0,0,0,1,,,0,,0,,,2,,,,,1
lordbr01,1910,PHA,AL,WS,5,22,3,4,2,0,0,1,,,0,,1,,,3,,,,,6
mcintha01,1910,CHC,NL,WS,2,1,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
murphda02,1910,PHA,AL,WS,5,20,6,7,3,0,1,9,,,1,,1,,,0,,,,,13
needhto01,1910,CHC,NL,WS,1,1,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
overaor01,1910,CHC,NL,WS,1,1,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
pfiesja01,1910,CHC,NL,WS,1,2,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
reulbed01,1910,CHC,NL,WS,1,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
richile01,1910,CHC,NL,WS,1,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
schulfr01,1910,CHC,NL,WS,5,17,3,6,3,0,0,2,,,0,,2,,,3,,,,,9
sheckji01,1910,CHC,NL,WS,5,14,5,4,2,0,0,1,,,1,,7,,,2,,,,,6
steinha01,1910,CHC,NL,WS,5,20,0,2,1,0,0,1,,,0,,0,,,4,,,,,3
strunam01,1910,PHA,AL,WS,4,18,2,5,1,1,0,2,,,0,,2,,,5,,,,,8
thomair01,1910,PHA,AL,WS,4,12,2,3,0,0,0,1,,,0,,4,,,1,,,,,3
tinkejo01,1910,CHC,NL,WS,5,18,2,6,2,0,0,0,,,1,,2,,,2,,,,,8
zimmehe01,1910,CHC,NL,WS,5,17,0,4,1,0,0,2,,,1,,1,,,3,,,,,5
amesre01,1911,NYG,NL,WS,2,2,0,1,0,0,0,0,,,0,,0,,,1,,,,,1
bakerfr01,1911,PHA,AL,WS,6,24,7,9,2,0,2,5,,,0,,1,,,5,,,,,17
barryja01,1911,PHA,AL,WS,6,19,2,7,4,0,0,2,,,2,,0,,,2,,,,,11
beckebe01,1911,NYG,NL,WS,3,3,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
bendech01,1911,PHA,AL,WS,3,11,0,1,0,0,0,0,,,0,,0,,,1,,,,,1
collied01,1911,PHA,AL,WS,6,21,4,6,1,0,0,1,,,2,,2,,,2,,,,,7
coombja01,1911,PHA,AL,WS,2,8,1,2,0,0,0,0,,,0,,0,,,0,,,,,2
cranddo01,1911,NYG,NL,WS,3,2,1,1,1,0,0,1,,,0,,2,,,0,,,,,2
davisha01,1911,PHA,AL,WS,6,24,3,5,1,0,0,5,,,0,,0,,,3,,,,,6
devorjo01,1911,NYG,NL,WS,6,24,1,4,1,0,0,3,,,0,,1,,,8,,,,,5
doylela01,1911,NYG,NL,WS,6,23,3,7,3,1,0,1,,,2,,2,,,1,,,,,12
fletcar01,1911,NYG,NL,WS,6,23,1,3,1,0,0,1,,,0,,0,,,4,,,,,4
herzobu01,1911,NYG,NL,WS,6,21,3,4,2,0,0,0,,,2,,2,,,3,,,,,6
lappja01,1911,PHA,AL,WS,2,8,1,2,0,0,0,0,,,0,,0,,,1,,,,,2
lordbr01,1911,PHA,AL,WS,6,27,2,5,2,0,0,1,,,0,,0,,,5,,,,,7
marquru01,1911,NYG,NL,WS,3,2,0,0,0,0,0,0,,,0,,0,,,2,,,,,0
mathech01,1911,NYG,NL,WS,3,7,0,2,0,0,0,0,,,0,,1,,,3,,,,,2
mcinnst01,1911,PHA,AL,WS,1,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
merklfr01,1911,NYG,NL,WS,6,20,1,3,1,0,0,1,,,0,,2,,,6,,,,,4
meyerch01,1911,NYG,NL,WS,6,20,2,6,2,0,0,2,,,0,,0,,,3,,,,,8
murphda02,1911,PHA,AL,WS,6,23,4,7,3,0,0,3,,,0,,0,,,3,,,,,10
murrare01,1911,NYG,NL,WS,6,21,0,0,0,0,0,0,,,0,,2,,,5,,,,,0
oldriru01,1911,PHA,AL,WS,6,25,2,5,2,0,1,3,,,0,,0,,,5,,,,,10
planked01,1911,PHA,AL,WS,2,3,0,0,0,0,0,0,,,0,,0,,,2,,,,,0
snodgfr01,1911,NYG,NL,WS,6,19,1,2,0,0,0,1,,,0,,2,,,7,,,,,2
strunam01,1911,PHA,AL,WS,1,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
thomair01,1911,PHA,AL,WS,4,12,1,1,0,0,0,1,,,0,,1,,,2,,,,,1
wilsoar01,1911,NYG,NL,WS,1,1,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
wiltsho01,1911,NYG,NL,WS,2,1,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
amesre01,1912,NYG,NL,WS,1,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
ballne01,1912,BOS,AL,WS,1,1,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
beckebe01,1912,NYG,NL,WS,2,4,1,0,0,0,0,0,,,0,,2,,,0,,,,,0
bediehu01,1912,BOS,AL,WS,4,6,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
cadyhi01,1912,BOS,AL,WS,7,22,1,3,0,0,0,1,,,0,,0,,,3,,,,,3
carribi02,1912,BOS,AL,WS,2,7,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
collira01,1912,BOS,AL,WS,2,5,0,0,0,0,0,0,,,0,,0,,,2,,,,,0
cranddo01,1912,NYG,NL,WS,1,1,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
devorjo01,1912,NYG,NL,WS,7,24,4,6,0,0,0,0,,,4,,7,,,5,,,,,6
doylela01,1912,NYG,NL,WS,8,33,5,8,1,0,1,2,,,2,,3,,,2,,,,,12
englecl01,1912,BOS,AL,WS,3,3,1,1,1,0,0,2,,,0,,0,,,0,,,,,2
fletcar01,1912,NYG,NL,WS,8,28,1,5,1,0,0,3,,,1,,1,,,4,,,,,6
gardnla01,1912,BOS,AL,WS,8,28,4,5,2,1,1,4,,,0,,2,,,5,,,,,12
hallch02,1912,BOS,AL,WS,2,4,0,3,1,0,0,0,,,0,,1,,,0,,,,,4
henriol01,1912,BOS,AL,WS,2,1,0,1,1,0,0,1,,,0,,0,,,0,,,,,2
herzobu01,1912,NYG,NL,WS,8,30,6,12,4,1,0,4,,,2,,1,,,3,,,,,18
hoopeha01,1912,BOS,AL,WS,8,31,3,9,2,1,0,2,,,2,,4,,,4,,,,,13
lewisdu01,1912,BOS,AL,WS,8,32,4,5,3,0,0,2,,,0,,2,,,2,,,,,8
marquru01,1912,NYG,NL,WS,2,4,0,0,0,0,0,0,,,0,,1,,,0,,,,,0
mathech01,1912,NYG,NL,WS,3,12,0,2,0,0,0,0,,,0,,0,,,4,,,,,2
mccormo01,1912,NYG,NL,WS,5,4,0,1,0,0,0,1,,,0,,0,,,0,,,,,1
merklfr01,1912,NYG,NL,WS,8,33,5,9,2,1,0,3,,,1,,0,,,7,,,,,13
meyerch01,1912,NYG,NL,WS,8,28,2,10,0,1,0,3,,,1,,2,,,3,,,,,12
murrare01,1912,NYG,NL,WS,8,31,5,10,4,1,0,5,,,0,,2,,,2,,,,,16
o'bribu01,1912,BOS,AL,WS,2,2,0,0,0,0,0,0,,,0,,0,,,2,,,,,0
shafeti01,1912,NYG,NL,WS,3,0,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
snodgfr01,1912,NYG,NL,WS,8,33,2,7,2,0,0,2,,,1,,2,,,5,,,,,9
speaktr01,1912,BOS,AL,WS,8,30,4,9,1,2,0,2,,,1,,4,,,2,,,,,14
stahlja01,1912,BOS,AL,WS,8,32,3,9,2,0,0,2,,,2,,0,,,6,,,,,11
tesreje01,1912,NYG,NL,WS,3,8,0,3,0,0,0,2,,,0,,1,,,3,,,,,3
wagnehe01,1912,BOS,AL,WS,8,30,1,5,1,0,0,0,,,1,,3,,,6,,,,,6
wilsoar01,1912,NYG,NL,WS,2,1,0,1,0,0,0,0,,,0,,0,,,0,,,,,1
woodjo02,1912,BOS,AL,WS,4,7,1,2,0,0,0,1,,,0,,1,,,0,,,,,2
yerkest02,1912,BOS,AL,WS,8,32,3,8,0,2,0,4,,,0,,2,,,3,,,,,12
bakerfr01,1913,PHA,AL,WS,5,20,2,9,0,0,1,7,,,1,,0,,,2,,,,,12
barryja01,1913,PHA,AL,WS,5,20,3,6,3,0,0,2,,,0,,0,,,0,,,,,9
bendech01,1913,PHA,AL,WS,2,8,0,0,0,0,0,1,,,0,,0,,,1,,,,,0
burnsge01,1913,NYG,NL,WS,5,19,2,3,2,0,0,1,,,1,,1,,,5,,,,,5
bushjo01,1913,PHA,AL,WS,1,4,0,1,0,0,0,0,,,0,,0,,,1,,,,,1
collied01,1913,PHA,AL,WS,5,19,5,8,0,2,0,3,,,3,,1,,,2,,,,,12
coopecl01,1913,NYG,NL,WS,2,0,0,0,0,0,0,0,,,1,,0,,,0,,,,,0
cranddo01,1913,NYG,NL,WS,4,4,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
demaral01,1913,NYG,NL,WS,1,1,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
doylela01,1913,NYG,NL,WS,5,20,1,3,0,0,0,2,,,0,,0,,,1,,,,,3
fletcar01,1913,NYG,NL,WS,5,18,1,5,0,0,0,4,,,1,,1,,,1,,,,,5
granted01,1913,NYG,NL,WS,2,1,1,0,0,0,0,0,,,0,,0,,,0,,,,,0
herzobu01,1913,NYG,NL,WS,5,19,1,1,0,0,0,0,,,0,,0,,,1,,,,,1
lappja01,1913,PHA,AL,WS,1,4,0,1,0,0,0,0,,,0,,0,,,1,,,,,1
marquru01,1913,NYG,NL,WS,2,1,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
mathech01,1913,NYG,NL,WS,2,5,1,3,0,0,0,1,,,0,,1,,,0,,,,,3
mccormo01,1913,NYG,NL,WS,2,2,1,1,0,0,0,0,,,0,,0,,,0,,,,,1
mcinnst01,1913,PHA,AL,WS,5,17,1,2,1,0,0,2,,,0,,0,,,2,,,,,3
mcleala01,1913,NYG,NL,WS,5,12,0,6,0,0,0,2,,,0,,0,,,0,,,,,6
merklfr01,1913,NYG,NL,WS,4,13,3,3,0,0,1,3,,,0,,1,,,2,,,,,6
meyerch01,1913,NYG,NL,WS,1,4,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
murphed02,1913,PHA,AL,WS,5,22,2,5,0,0,0,0,,,0,,2,,,0,,,,,5
murrare01,1913,NYG,NL,WS,5,16,2,4,0,0,0,1,,,2,,2,,,2,,,,,4
oldriru01,1913,PHA,AL,WS,5,22,5,6,0,1,0,0,,,1,,0,,,1,,,,,8
planked01,1913,PHA,AL,WS,2,7,0,1,0,0,0,0,,,0,,0,,,0,,,,,1
schanwa01,1913,PHA,AL,WS,4,14,2,5,0,1,1,6,,,0,,2,,,4,,,,,10
shafeti01,1913,NYG,NL,WS,5,19,2,3,1,1,0,1,,,0,,2,,,3,,,,,6
snodgfr01,1913,NYG,NL,WS,2,3,0,1,0,0,0,0,,,0,,0,,,0,,,,,1
strunam01,1913,PHA,AL,WS,5,17,3,2,0,0,0,0,,,0,,2,,,2,,,,,2
tesreje01,1913,NYG,NL,WS,2,2,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
wilsoar01,1913,NYG,NL,WS,3,3,0,0,0,0,0,0,,,0,,0,,,2,,,,,0
wiltsho01,1913,NYG,NL,WS,2,2,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
bakerfr01,1914,PHA,AL,WS,4,16,0,4,2,0,0,2,,,0,,1,,,3,,,,,6
barryja01,1914,PHA,AL,WS,4,14,1,1,0,0,0,0,,,1,,1,,,3,,,,,1
bendech01,1914,PHA,AL,WS,1,2,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
bushjo01,1914,PHA,AL,WS,1,5,0,0,0,0,0,0,,,0,,0,,,2,,,,,0
cathete01,1914,BSN,NL,WS,1,5,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
collied01,1914,PHA,AL,WS,4,14,0,3,0,0,0,1,,,1,,2,,,1,,,,,3
connojo04,1914,BSN,NL,WS,3,9,1,1,0,0,0,1,,,0,,1,,,1,,,,,1
dealch01,1914,BSN,NL,WS,4,16,1,2,2,0,0,0,,,2,,0,,,0,,,,,4
devorjo01,1914,BSN,NL,WS,1,1,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
eversjo01,1914,BSN,NL,WS,4,16,2,7,0,0,0,2,,,1,,2,,,2,,,,,7
gilbela01,1914,BSN,NL,WS,1,0,0,0,0,0,0,0,,,0,,1,,,0,,,,,0
gowdyha01,1914,BSN,NL,WS,4,11,3,6,3,1,1,3,,,1,,5,,,1,,,,,14
jamesbi02,1914,BSN,NL,WS,2,4,0,0,0,0,0,0,,,0,,0,,,4,,,,,0
lappja01,1914,PHA,AL,WS,1,1,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
mannle01,1914,BSN,NL,WS,3,7,1,2,0,0,0,1,,,0,,0,,,1,,,,,2
maranra01,1914,BSN,NL,WS,4,13,1,4,0,0,0,3,,,2,,1,,,1,,,,,4
mcinnst01,1914,PHA,AL,WS,4,14,2,2,1,0,0,0,,,0,,3,,,3,,,,,3
moranhe01,1914,BSN,NL,WS,3,13,2,1,1,0,0,0,,,1,,1,,,1,,,,,2
murphed02,1914,PHA,AL,WS,4,16,2,3,2,0,0,0,,,0,,2,,,2,,,,,5
oldriru01,1914,PHA,AL,WS,4,15,0,1,0,0,0,0,,,0,,0,,,5,,,,,1
pennohe01,1914,PHA,AL,WS,1,1,0,0,0,0,0,0,,,0,,0,,,0,,,,,0
planked01,1914,PHA,AL,WS,1,2,0,0,0,0,0,0,,,0,,0,,,1,,,,,0
rudoldi01,1914,BSN,NL,WS,2,6,1,2,0,0,0,0,,,0,,1,,,1,,,,,2
schanwa01,1914,PHA,AL,WS,4,12,1,2,1,0,0,0,,,0,,1,,,4,,,,,3
