LahmanID,Year,Team,Lg,G,W,L,GS,CG,SH,SV,IP,H,ER,HR,BB,SO,ERA
welchmi01,1883,NYG,NL,54,25,23,52,46,4,0,426,431,129,11,66,144,2.73
wardjo01,1883,NYG,NL,34,16,13,25,24,1,0,277,278,83,3,31,121,2.7
o'neiti01,1883,NYG,NL,19,5,12,19,15,0,0,148,182,67,5,64,55,4.07
allenmy01,1883,NYG,NL,1,0,1,1,1,0,0,8,8,1,0,3,0,1.13
dorgami01,1883,NYG,NL,1,0,1,1,1,0,0,7,8,3,0,6,3,3.86
keefeti01,1883,NYP,AA,68,41,27,68,68,5,0,619,486,166,6,98,361,2.41
lynchja01,1883,NYP,AA,29,13,15,29,29,1,0,255,263,116,6,25,119,4.09
mathebo01,1883,PHA,AA,44,30,13,44,41,1,0,381,396,104,11,31,203,2.46
bradlge01,1883,PHA,AA,26,16,7,23,22,0,0,214.3,215,75,7,22,56,3.15
coreyfr01,1883,PHA,AA,18,10,7,16,15,0,0,148.3,182,56,3,24,42,3.4
jonesja02,1883,PHA,AA,7,5,2,7,7,0,0,65,58,19,1,6,28,2.63
bakelje01,1883,PHA,AA,8,5,3,8,7,0,0,61.3,65,22,0,12,14,3.23
stoveha01,1883,PHA,AA,1,0,0,0,0,0,0,3,5,3,0,0,4,9
colemjo01,1883,PHI,NL,65,12,48,61,59,3,0,538.3,772,291,17,48,159,4.87
haganar01,1883,PHI,NL,17,1,14,16,15,0,0,137,207,83,2,33,39,5.45
purcebl01,1883,PHI,NL,11,2,6,9,7,0,0,80,110,39,0,12,30,4.39
neaglja01,1883,PHI,NL,8,1,7,7,6,0,0,61.3,88,47,0,21,13,6.9
hilsech01,1883,PHI,NL,3,0,3,3,3,0,0,26,36,16,1,4,8,5.54
hendeha01,1883,PHI,NL,1,0,1,1,1,0,0,9,26,19,0,2,2,19
smithed01,1883,PHI,NL,1,0,1,1,0,0,0,7,18,12,0,3,2,15.43
breital01,1883,PHI,NL,1,0,1,1,0,0,0,5,8,5,0,2,0,9
fergubo01,1883,PHI,NL,1,0,0,0,0,0,0,1,2,1,0,0,0,9
driscde01,1883,PIT,AA,41,18,21,40,35,1,0,336.3,427,149,3,39,79,3.99
barrbo01,1883,PIT,AA,26,6,18,23,19,0,1,203.3,263,99,5,28,81,4.38
taylobi01,1883,PIT,AA,19,4,7,9,8,0,0,127,166,76,4,34,41,5.39
neaglja01,1883,PIT,AA,16,3,12,16,12,0,0,114,156,74,9,25,41,5.84
nolanth01,1883,PIT,AA,7,0,7,7,6,0,0,55,81,26,0,10,23,4.25
bakerno01,1883,PIT,AA,3,0,2,3,2,0,0,19,24,7,0,11,5,3.32
mclaufr01,1883,PIT,AA,2,0,0,0,0,0,0,9,14,13,0,3,1,13
battijo01,1883,PIT,AA,2,0,0,0,0,0,0,4,9,1,0,1,0,2.25
radboch01,1883,PRO,NL,76,48,25,68,66,4,1,632.3,563,144,7,56,315,2.05
sweench01,1883,PRO,NL,20,7,7,18,14,0,0,146.7,142,51,3,28,48,3.13
richmle01,1883,PRO,NL,12,3,7,12,8,0,0,92,122,34,2,27,13,3.33
mullato01,1883,STL,AA,53,35,15,49,49,3,1,460.6,372,112,3,74,191,2.19
mcginju01,1883,STL,AA,45,28,16,45,41,6,0,382.6,325,99,3,69,128,2.33
hodnech01,1883,STL,AA,4,2,2,4,3,0,0,32,28,5,1,7,6,1.41
dolanto01,1883,STL,AA,1,0,0,0,0,0,0,4,4,2,0,0,0,4.5
hendeha01,1883,TOT,ZZ,46,10,33,43,39,0,0,367.3,409,179,4,89,147,4.39
neaglja01,1883,TOT,ZZ,30,5,23,28,22,0,0,221.3,292,146,10,66,63,5.94
neaglja01,1883,TOT,AA,22,4,16,21,16,0,0,160,204,99,10,45,50,5.57
jonesja02,1883,TOT,ZZ,19,11,7,19,16,1,0,157.7,161,55,1,25,61,3.14
haganar01,1883,TOT,NL,19,1,16,18,16,0,0,152,224,89,2,39,46,5.27
mcintfr01,1883,TOT,ZZ,3,2,1,3,3,0,0,30,31,12,0,8,6,3.6
murphjo03,1884,ALT,UA,14,5,6,10,10,0,0,111.6,141,48,3,9,46,3.87
brownji01,1884,ALT,UA,11,1,9,11,7,0,0,74,99,44,0,36,39,5.35
learyja01,1884,ALT,UA,3,0,3,3,2,0,0,24,31,14,0,2,7,5.25
connojo01,1884,ALT,UA,1,0,1,1,1,0,0,9,18,7,0,5,0,7
smithge01,1884,ALT,UA,1,0,0,0,0,0,0,1,3,1,0,0,1,9
emslibo01,1884,BAL,AA,50,32,17,50,50,4,0,455.3,419,139,5,88,264,2.75
hendeha01,1884,BAL,AA,52,27,23,52,50,4,0,439.3,382,128,9,116,346,2.62
goldsfr01,1884,BAL,AA,4,3,1,4,3,0,0,30,29,9,0,2,11,2.7
mclauji01,1884,BAL,AA,3,1,2,2,2,0,0,22,27,9,2,11,8,3.68
burnsoy01,1884,BAL,AA,2,0,0,0,0,0,1,9,12,3,0,2,6,3
sweenbi01,1884,BLU,UA,62,40,21,60,58,4,0,538,522,155,13,74,374,2.59
leeto01,1884,BLU,UA,15,5,8,14,12,0,0,122,121,46,1,29,81,3.39
robinya01,1884,BLU,UA,11,3,3,3,3,0,0,75,96,29,1,18,61,3.48
atkinal01,1884,BLU,UA,8,3,5,8,8,0,0,69.6,60,18,4,12,50,2.33
smithph01,1884,BLU,UA,9,3,4,8,5,0,0,62,86,24,2,17,13,3.48
ryanjo02,1884,BLU,UA,6,3,2,6,5,0,0,51,61,19,1,16,33,3.35
beckfr01,1884,BLU,UA,2,0,2,2,1,0,0,9,17,8,0,4,7,8
oberbhe01,1884,BLU,UA,2,0,0,1,0,0,0,6,9,2,0,2,1,3
smith01,1884,BLU,UA,1,0,0,1,0,0,0,6,12,6,0,2,2,9
dorseje01,1884,BLU,UA,1,0,1,1,0,0,0,4,7,4,1,0,3,9
mcfarch01,1884,BLU,UA,1,0,1,1,0,0,0,3,9,5,1,1,3,15
morrie.01,1884,BLU,UA,1,0,0,0,0,0,0,1,2,1,0,2,0,9
burkeja01,1884,BOS,UA,38,19,15,36,34,0,0,322,326,102,10,31,255,2.85
shawdu01,1884,BOS,UA,39,21,15,38,35,5,0,315.6,227,62,1,37,309,1.77
bondto01,1884,BOS,UA,23,13,9,21,19,0,0,189,185,63,3,14,128,3
mccarto01,1884,BOS,UA,7,0,7,6,5,0,0,56,73,30,2,14,18,4.82
tennefr01,1884,BOS,UA,4,3,1,4,4,0,0,35,31,9,0,5,18,2.31
craneed01,1884,BOS,UA,4,0,2,2,1,0,0,18,17,8,1,6,13,4
daniech01,1884,BOS,UA,2,0,2,2,2,0,0,16.6,20,8,0,2,12,4.32
brownle01,1884,BOS,UA,1,0,0,0,0,0,1,1,6,4,0,1,0,36
terryad01,1884,BRO,AA,56,19,35,55,54,2,0,476,486,188,10,72,230,3.55
kimbesa01,1884,BRO,AA,41,18,20,41,41,4,0,361.3,364,153,6,72,122,3.81
conwaji01,1884,BRO,AA,13,3,9,13,10,0,0,105.3,132,52,4,15,25,4.44
geerbi01,1884,BRO,AA,2,0,0,0,0,0,0,5,14,7,0,3,1,12.6
corcoja01,1884,BRO,AA,1,0,0,0,0,0,0,1,0,0,0,1,0,0
buffich01,1884,BSN,NL,67,48,16,67,63,8,0,587,506,140,15,76,417,2.15
whitnji01,1884,BSN,NL,38,23,14,37,35,6,0,336,272,78,12,27,270,2.09
connojo02,1884,BSN,NL,7,1,4,7,7,0,0,60,70,21,1,18,29,3.15
davisda01,1884,BSN,NL,4,1,3,4,3,0,0,31,50,27,2,8,13,7.84
morrijo01,1884,BSN,NL,7,0,1,1,1,0,2,23,34,19,0,6,13,7.43
galvipu01,1884,BUF,NL,72,46,22,72,71,12,0,636.3,566,141,23,63,369,1.99
seradbi01,1884,BUF,NL,37,16,20,37,34,2,0,308,373,146,21,111,150,4.27
haganar01,1884,BUF,NL,3,1,2,3,3,0,0,26,53,17,1,4,4,5.88
lilliji01,1884,BUF,NL,2,0,1,1,0,0,0,13,22,9,0,5,4,6.23
o'rouji01,1884,BUF,NL,4,0,1,0,0,0,1,12.7,7,4,0,1,3,2.84
elybo01,1884,BUF,NL,1,0,1,1,0,0,0,5,17,8,1,5,4,14.4
coughed01,1884,BUF,NL,1,0,0,0,0,0,0,0,3,0,0,0,0,0
corcola01,1884,CHC,NL,60,35,23,59,57,7,0,516.7,473,138,35,116,272,2.4
goldsfr01,1884,CHC,NL,21,9,11,21,20,1,0,188,245,89,11,29,34,4.26
clarkjo01,1884,CHC,NL,14,10,3,13,12,0,0,118,94,28,10,25,102,2.14
brownjo01,1884,CHC,NL,7,4,2,6,5,0,0,50,56,26,4,7,27,4.68
leeto01,1884,CHC,NL,5,1,4,5,5,0,0,45.3,55,19,12,15,14,3.77
crosbge01,1884,CHC,NL,3,1,2,3,3,0,0,28,27,11,3,12,11,3.54
hibbajo01,1884,CHC,NL,2,1,1,2,2,1,0,17,18,5,1,9,4,2.65
corcomi01,1884,CHC,NL,1,0,1,1,1,0,0,9,16,4,1,7,2,4
andrufr01,1884,CHC,NL,1,1,0,1,1,0,0,9,11,2,1,2,2,2
lynchto02,1884,CHC,NL,1,0,0,1,0,0,0,7,7,2,1,3,2,2.57
kellyki01,1884,CHC,NL,2,0,1,0,0,0,0,5.3,12,5,2,2,1,8.44
willine01,1884,CHC,NL,2,0,0,0,0,0,0,2,8,4,0,2,0,18
pfefffr01,1884,CHC,NL,1,0,0,0,0,0,0,1,3,1,0,1,0,9
ansonca01,1884,CHC,NL,1,0,1,0,0,0,0,1,3,2,2,1,1,18
whitewi01,1884,CIN,AA,52,34,18,52,52,7,0,456,479,168,16,74,118,3.32
mountbi01,1884,CIN,AA,33,19,12,33,32,3,0,289,274,94,5,43,96,2.93
shallgu01,1884,CIN,AA,23,11,10,23,23,0,0,199.6,163,82,6,53,78,3.7
deaglre01,1884,CIN,AA,4,3,1,4,4,1,0,34,39,19,0,9,12,5.03
corkhpo01,1884,CIN,AA,1,1,0,0,0,0,0,5,1,1,0,2,4,1.8
harkijo01,1884,CLV,NL,46,12,32,45,42,3,0,391,399,160,7,108,192,3.68
mccorji01,1884,CLV,NL,42,19,22,41,39,3,0,359,357,114,17,75,182,2.86
moffesa01,1884,CLV,NL,24,3,19,22,21,0,0,197.7,236,85,9,58,84,3.87
henryjo01,1884,CLV,NL,5,1,4,5,5,1,0,42,46,17,2,26,23,3.64
glassja01,1884,CLV,NL,2,0,0,0,0,0,0,5,8,3,0,2,1,5.4
morried01,1884,COL,AA,52,34,13,52,47,3,0,429.6,335,104,3,51,302,2.18
mountfr01,1884,COL,AA,42,23,17,41,40,5,1,360.6,289,98,7,78,156,2.45
dundoed01,1884,COL,AA,11,6,4,9,7,0,0,81,85,34,9,15,37,3.78
sullito01,1884,COL,AA,4,2,2,4,4,0,0,31,42,14,2,3,12,4.06
baueral01,1884,COL,AA,3,1,2,3,3,0,0,25,22,13,1,14,13,4.68
brownto01,1884,COL,AA,4,2,1,0,0,0,0,19,27,15,0,7,5,7.11
cahiljo01,1884,COL,AA,2,1,0,1,1,0,0,16,15,9,0,4,1,5.06
bradlge01,1884,COR,UA,41,25,15,38,36,3,0,342,350,103,7,23,168,2.71
burnsdi01,1884,COR,UA,40,23,15,40,34,1,0,329.6,298,90,7,47,167,2.46
mccorji01,1884,COR,UA,24,21,3,24,24,7,0,210,151,36,3,14,161,1.54
sylvelo01,1884,COR,UA,6,0,1,1,1,0,1,32.6,32,13,0,6,7,3.58
dailyhu01,1884,CPI,UA,56,27,27,56,54,5,0,484.6,430,131,11,71,469,2.43
atkinal01,1884,CPI,UA,16,6,10,16,16,1,0,140,127,43,1,21,104,2.76
horanjo01,1884,CPI,UA,13,3,6,10,9,0,0,98,94,38,0,24,55,3.49
cadych01,1884,CPI,UA,4,3,1,4,4,0,0,35,37,11,0,13,15,2.83
foremfr01,1884,CPI,UA,3,1,2,3,1,0,0,18,23,8,0,2,10,4
learyja01,1884,CPI,UA,2,0,2,1,1,0,0,10,14,6,0,5,6,5.4
millecy01,1884,CPI,UA,1,1,0,1,1,0,0,9,4,1,0,0,13,1
gardngi01,1884,CPI,UA,1,0,1,1,0,0,0,6,10,4,0,1,4,6
housech01,1884,CPI,UA,2,0,0,0,0,0,0,3,4,1,0,0,3,3
meinkfr01,1884,DTN,NL,35,8,23,31,31,1,0,289,341,102,10,63,124,3.18
shawdu01,1884,DTN,NL,28,9,18,28,25,0,0,227.7,219,77,8,72,142,3.04
wiedmst01,1884,DTN,NL,26,4,21,26,24,0,0,212.7,257,88,9,57,96,3.72
getzich01,1884,DTN,NL,17,5,12,17,17,1,0,147.3,118,32,2,25,107,1.95
brillfr01,1884,DTN,NL,12,2,10,12,12,1,0,103,148,63,7,26,18,5.5
geisbi01,1884,DTN,NL,1,0,0,0,0,0,0,5,14,8,0,2,1,14.4
mckeola01,1884,IND,AA,61,18,41,60,59,2,0,512,488,199,20,94,308,3.5
barrbo01,1884,IND,AA,16,3,11,16,15,0,0,132,160,73,2,19,69,4.98
aydelja01,1884,IND,AA,12,5,7,12,11,0,0,106,129,58,0,29,30,4.92
mccaual01,1884,IND,AA,10,2,7,9,9,0,0,76,87,43,2,25,34,5.09
macarma01,1884,IND,AA,6,1,5,6,6,0,0,52,57,29,1,21,19,5.02
bondto01,1884,IND,AA,5,0,5,5,5,0,0,43,62,27,5,4,15,5.65
moriage01,1884,IND,AA,2,0,2,2,2,0,0,13.6,16,8,0,7,4,5.27
keenaji01,1884,IND,AA,1,0,0,0,0,0,0,3,2,1,0,0,0,3
hickmer01,1884,KCC,UA,17,4,13,17,15,0,0,137.3,172,69,5,36,68,4.52
blackbo01,1884,KCC,UA,16,4,9,15,13,0,0,123,127,44,1,17,93,3.22
veachpe01,1884,KCC,UA,12,3,9,12,12,0,0,104,95,28,1,10,62,2.42
vossal01,1884,KCC,UA,7,0,6,6,6,0,0,53,74,25,2,7,17,4.25
mclauba01,1884,KCC,UA,7,1,3,4,4,0,0,48.6,62,29,2,15,14,5.36
bakelje01,1884,KCC,UA,5,2,3,5,3,0,0,33,29,9,0,4,13,2.45
oberbhe01,1884,KCC,UA,6,0,5,4,3,0,0,29.6,47,19,0,3,6,5.76
blaisdi01,1884,KCC,UA,3,0,3,3,3,0,0,26,49,25,0,4,8,8.65
crothdo01,1884,KCC,UA,3,1,2,3,3,0,0,25,26,5,0,6,11,1.8
wymanfr01,1884,KCC,UA,3,0,1,1,1,0,0,21,37,16,0,3,9,6.86
cudwoji01,1884,KCC,UA,2,0,0,1,1,0,0,17,19,8,1,3,6,4.24
hutchbi01,1884,KCC,UA,2,1,1,2,2,0,0,17,14,5,0,1,5,2.65
connojo01,1884,KCC,UA,2,0,1,1,1,0,0,12,24,6,1,0,1,4.5
kirbyjo01,1884,KCC,UA,2,0,1,2,1,0,0,11,13,5,0,2,1,4.09
mclaufr01,1884,KCC,UA,2,0,0,1,0,0,0,10,15,6,0,2,3,5.4
wheelha01,1884,KCC,UA,1,0,1,1,1,0,0,8,7,1,0,0,6,1.13
foremfr01,1884,KCC,UA,1,0,1,1,1,0,0,8,17,5,0,2,5,5.63
sullipa01,1884,KCC,UA,1,0,1,1,0,0,0,7,15,9,1,5,1,11.57
krieg01,1884,KCC,UA,1,0,1,1,0,0,0,7,9,0,0,5,3,0
chattji01,1884,KCC,UA,1,0,1,1,0,0,0,5,11,2,0,2,2,3.6
heckegu01,1884,LOU,AA,75,52,20,73,72,6,0,670.6,526,134,4,56,385,1.8
recciph01,1884,LOU,AA,18,6,7,11,11,0,0,129.3,118,39,2,19,46,2.71
driscde01,1884,LOU,AA,13,6,6,13,10,0,0,102,110,39,3,7,16,3.44
deaglre01,1884,LOU,AA,12,4,6,12,8,0,0,87.3,80,25,0,13,23,2.58
brownpe01,1884,LOU,AA,1,0,1,1,0,0,0,0.3,2,2,0,2,0,54
portehe01,1884,MIL,UA,6,3,3,6,6,1,0,51,32,17,1,9,71,3
cushmed01,1884,MIL,UA,4,4,0,4,4,2,0,36,10,4,0,3,47,1
baldwla01,1884,MIL,UA,2,1,1,2,2,0,0,17,7,5,0,1,21,2.65
welchmi01,1884,NYG,NL,65,39,21,65,62,4,0,557.3,528,155,12,146,345,2.5
begleed01,1884,NYG,NL,31,12,18,30,30,0,0,266,296,123,9,99,104,4.16
dorgami01,1884,NYG,NL,14,8,6,14,12,0,0,113,98,44,5,51,90,3.5
wardjo01,1884,NYG,NL,9,3,3,5,5,0,0,60.7,72,23,2,18,23,3.41
brownji01,1884,NYG,NL,1,0,1,1,1,0,0,9,10,5,0,8,2,5
ewingbu01,1884,NYG,NL,1,0,1,1,1,0,0,8,7,1,0,4,3,1.13
keefeti01,1884,NYP,AA,58,37,17,58,56,4,0,583,380,121,11,108,189,2.25
lynchja01,1884,NYP,AA,55,37,15,54,54,5,0,496,420,147,10,42,292,2.67
becanbu01,1884,NYP,AA,1,1,0,1,1,0,0,6,2,1,0,2,2,1.5
mathebo01,1884,PHA,AA,49,30,18,49,48,3,0,430.6,401,159,10,49,286,3.32
taylobi01,1884,PHA,AA,30,18,12,30,30,1,0,260,232,73,3,44,130,2.53
atkinal01,1884,PHA,AA,22,11,11,22,20,1,0,184,186,86,3,21,93,4.21
hilsech01,1884,PHA,AA,3,2,1,3,3,0,0,27,29,14,0,5,10,4.67
colemjo01,1884,PHA,AA,3,0,2,2,2,0,0,21,28,8,0,2,5,3.43
knighlo01,1884,PHA,AA,2,0,1,1,1,0,0,14,24,14,0,4,2,9
smithph01,1884,PHA,AA,1,0,1,1,1,0,0,9,14,4,0,1,3,4
striccu01,1884,PHA,AA,1,0,0,0,0,0,0,3,6,2,0,1,1,6
ferguch01,1884,PHI,NL,50,21,25,47,46,2,1,416.7,443,164,13,93,194,3.54
vintobi01,1884,PHI,NL,21,10,10,21,20,0,0,182,166,45,6,35,105,2.23
colemjo01,1884,PHI,NL,21,5,15,19,14,1,0,154.3,216,84,9,22,37,4.9
mcelrji01,1884,PHI,NL,13,1,12,13,13,0,0,111,115,60,1,54,45,4.86
knighjo01,1884,PHI,NL,6,2,4,6,6,0,0,51,66,31,2,21,8,5.47
murphco01,1884,PHI,NL,3,0,3,3,3,0,0,26,37,19,1,6,10,6.58
mortosp01,1884,PHI,NL,2,0,2,2,2,0,0,17,16,10,0,11,5,5.29
pylesh01,1884,PHI,NL,1,0,1,1,1,0,0,9,9,4,0,6,4,4
millecy01,1884,PHI,NL,1,0,1,1,1,0,0,9,17,10,5,6,1,10
purcebl01,1884,PHI,NL,1,0,0,0,0,0,0,4,3,1,1,0,1,2.25
fogarji01,1884,PHI,NL,1,0,0,0,0,0,0,1,2,0,0,0,1,0
bakelje01,1884,PHK,UA,39,14,25,38,38,1,0,344.6,390,171,0,76,204,4.47
weavesa01,1884,PHK,UA,17,5,10,17,14,0,0,136,206,87,3,11,40,5.76
fishege01,1884,PHK,UA,8,1,7,8,8,0,0,70.6,76,28,0,13,42,3.57
gallabi01,1884,PHK,UA,3,1,2,3,3,0,0,25,32,9,3,4,12,3.24
maulal01,1884,PHK,UA,1,0,1,1,1,0,0,8,10,4,0,1,7,4.5
drewda01,1884,PHK,UA,1,0,1,0,0,0,0,7,7,3,0,0,2,3.86
mccorje01,1884,PHK,UA,1,0,0,0,0,0,0,2,5,2,1,0,3,9
sullifl01,1884,PIT,AA,51,16,35,51,51,2,0,441,496,206,15,96,189,4.2
neaglja01,1884,PIT,AA,38,11,26,38,37,2,0,326,354,135,6,70,85,3.73
foxjo01,1884,PIT,AA,7,1,6,7,7,0,0,59,76,37,2,16,22,5.64
nelsobi01,1884,PIT,AA,3,1,2,3,3,0,0,26,26,13,1,8,6,4.5
gormaja01,1884,PIT,AA,3,1,2,3,3,0,0,25,22,13,0,5,10,4.68
beckfr01,1884,PIT,AA,3,0,3,3,3,0,0,25,33,17,0,6,11,6.12
lauerch01,1884,PIT,AA,3,0,2,3,2,0,0,19,23,16,0,9,8,7.58
edench01,1884,PIT,AA,2,0,1,1,1,0,0,12,12,8,1,3,3,6
smithph01,1884,PIT,AA,1,0,1,1,1,0,0,8,11,8,0,2,4,9
swarted01,1884,PIT,AA,1,0,0,0,0,0,0,2.3,6,3,0,1,0,11.57
radboch01,1884,PRO,NL,75,59,12,73,73,11,1,678.7,528,104,18,98,441,1.38
sweench01,1884,PRO,NL,27,17,8,24,22,4,1,221,153,38,4,29,145,1.55
conleed01,1884,PRO,NL,8,4,4,8,8,1,0,71,63,17,4,22,33,2.15
millecy01,1884,PRO,NL,6,3,2,5,2,0,0,34.7,36,8,0,11,12,2.08
radfopa01,1884,PRO,NL,2,0,2,2,1,0,0,13,27,11,0,3,2,7.62
arundha01,1884,PRO,NL,1,1,0,1,1,0,0,9,8,1,0,4,4,1
cattajo01,1884,PRO,NL,1,0,0,1,0,0,0,5,2,5,0,4,2,9
irwinar01,1884,PRO,NL,1,0,0,0,0,0,0,3,5,1,0,1,0,3
hinespa01,1884,PRO,NL,1,0,0,0,0,0,0,1,3,0,0,0,0,0
meegape01,1884,RIC,AA,22,7,12,22,22,1,0,179,177,86,7,29,106,4.32
duganed01,1884,RIC,AA,20,5,14,20,20,0,0,166.3,196,83,5,15,60,4.49
currywe01,1884,RIC,AA,2,0,2,2,2,0,0,16,15,9,2,3,1,5.06
firthte01,1884,RIC,AA,1,0,1,1,1,0,0,9,14,8,0,5,0,8
sweench01,1884,SLM,UA,33,24,7,32,31,2,0,271,207,55,2,13,192,1.83
taylobi01,1884,SLM,UA,33,25,4,29,29,2,4,263,222,49,2,40,154,1.68
boylehe01,1884,SLM,UA,19,15,3,16,16,2,1,150,118,29,3,10,88,1.74
werdepe01,1884,SLM,UA,16,12,1,16,12,1,0,141.3,113,31,1,22,51,1.97
hodnech01,1884,SLM,UA,14,12,2,14,12,1,0,121,121,27,0,16,41,2.01
cattajo01,1884,SLM,UA,2,1,1,2,2,0,0,17,12,4,0,4,13,2.12
roweda01,1884,SLM,UA,1,1,0,1,1,0,0,9,10,2,0,0,2,2
whitemi01,1884,SLM,UA,1,0,1,1,1,0,0,8,14,8,0,2,2,9
sullisl01,1884,SLM,UA,1,1,0,1,0,0,0,6,10,3,0,0,3,4.5
mattec.01,1884,SLM,UA,1,1,0,1,0,0,0,6,9,6,1,3,3,9
dunlafr01,1884,SLM,UA,1,0,0,0,0,0,1,0.6,2,1,0,0,1,13.5
mcginju01,1884,STL,AA,40,24,16,40,39,5,0,354.3,331,112,4,35,141,2.84
foutzda01,1884,STL,AA,25,15,6,25,19,2,0,206.6,167,50,7,36,95,2.18
davisda01,1884,STL,AA,25,10,12,24,20,1,0,198.3,196,64,1,35,143,2.9
o'neiti01,1884,STL,AA,17,11,4,14,14,0,0,141,125,42,3,51,36,2.68
carutbo01,1884,STL,AA,13,7,2,7,7,0,0,82.6,61,24,1,15,58,2.61
comisch01,1884,STL,AA,1,0,0,0,0,0,0,4,1,1,0,0,4,2.25
brownji01,1884,STP,UA,6,1,4,6,4,1,0,36,43,15,1,14,20,3.75
galvilo01,1884,STP,UA,3,0,2,3,3,0,0,25,21,8,0,10,17,2.88
o'bribi01,1884,STP,UA,2,1,0,0,0,0,0,10,8,2,0,3,7,1.8
mullato01,1884,TOL,AA,67,36,26,65,64,7,0,567,481,159,5,89,325,2.52
o'dayha01,1884,TOL,AA,41,9,28,40,35,2,1,326.6,335,136,6,66,163,3.75
mortoch01,1884,TOL,AA,3,0,1,1,1,0,0,23.3,18,8,0,5,7,3.09
poormto01,1884,TOL,AA,1,0,1,1,1,0,0,9,13,3,1,2,0,3
kented01,1884,TOL,AA,1,0,1,1,1,0,0,9,14,6,0,3,4,6
browned01,1884,TOL,AA,1,0,1,1,1,0,0,9,19,9,0,4,1,9
mcsortr01,1884,TOL,AA,1,0,0,0,0,0,0,2,5,1,0,0,1,4.5
mccorji01,1884,TOT,ZZ,66,40,25,65,63,10,0,569,508,150,20,89,343,2.37
shawdu01,1884,TOT,ZZ,67,30,33,66,60,5,0,543.3,446,139,9,109,451,2.3
taylobi01,1884,TOT,ZZ,63,43,16,59,59,3,4,523,454,122,5,84,284,2.1
dailyhu01,1884,TOT,UA,58,28,28,58,56,5,0,500.7,446,135,11,72,483,2.43
sweench01,1884,TOT,ZZ,60,41,15,56,53,6,1,492,360,93,6,42,337,1.7
barrbo01,1884,TOT,AA,48,12,34,48,47,2,0,413,471,181,11,50,207,3.94
bakelje01,1884,TOT,UA,46,16,30,45,43,1,0,394.7,443,188,0,81,226,4.29
atkinal01,1884,TOT,ZZ,46,20,26,46,44,2,0,393.7,373,147,8,54,247,3.36
vossal01,1884,TOT,UA,34,5,20,26,24,0,0,239.3,280,99,4,39,129,3.72
bondto01,1884,TOT,ZZ,28,13,14,26,24,0,0,232,247,90,8,18,143,3.49
davisda01,1884,TOT,ZZ,29,11,15,28,23,1,0,229.3,246,91,3,43,156,3.57
goldsfr01,1884,TOT,ZZ,25,12,12,25,23,1,0,218,274,98,11,31,45,4.05
atkinal01,1884,TOT,UA,24,9,15,24,24,1,0,209.7,187,61,5,33,154,2.62
colemjo01,1884,TOT,ZZ,24,5,17,21,16,1,0,175.3,244,92,9,24,42,4.72
leeto01,1884,TOT,ZZ,20,6,12,19,17,0,0,167.3,176,65,13,44,95,3.5
murphjo03,1884,TOT,UA,21,5,12,16,15,0,0,159.7,193,64,6,11,73,3.61
deaglre01,1884,TOT,AA,16,7,7,16,12,1,0,121.3,119,44,0,22,35,3.26
brownji01,1884,TOT,ZZ,18,2,14,18,12,1,0,119,152,64,1,58,61,4.84
mcelrji01,1884,TOT,ZZ,14,1,13,14,13,0,0,116,125,66,1,54,48,5.12
brownji01,1884,TOT,UA,17,2,13,17,11,1,0,110,142,59,1,50,59,4.83
smithph01,1884,TOT,ZZ,11,3,6,10,7,0,0,79,111,36,2,20,20,4.1
millecy01,1884,TOT,ZZ,8,4,3,7,4,0,0,52.7,57,19,5,17,26,3.24
millecy01,1884,TOT,NL,7,3,3,6,3,0,0,43.7,53,18,5,17,13,3.71
tennefr01,1884,TOT,UA,5,3,2,5,5,0,0,43,37,10,0,9,28,2.09
oberbhe01,1884,TOT,UA,8,0,5,5,3,0,0,35.7,56,21,0,5,7,5.29
learyja01,1884,TOT,UA,5,0,5,4,3,0,0,34,45,20,0,7,13,5.29
beckfr01,1884,TOT,ZZ,5,0,5,5,4,0,0,34,50,25,0,10,18,6.62
foremfr01,1884,TOT,UA,4,1,3,4,2,0,0,26,40,13,0,4,15,4.5
cattajo01,1884,TOT,ZZ,3,1,1,3,2,0,0,22,14,9,0,8,15,3.68
connojo01,1884,TOT,UA,3,0,2,2,2,0,0,21,42,13,1,5,1,5.57
smithph01,1884,TOT,AA,2,0,2,2,2,0,0,17,25,12,0,3,7,6.35
barrbo01,1884,WAS,AA,32,9,23,32,32,2,0,281,311,108,9,31,138,3.46
hamiljo01,1884,WAS,AA,19,2,17,19,18,1,0,156.6,197,78,8,43,50,4.48
trumbed01,1884,WAS,AA,10,1,9,10,10,0,0,84,108,44,4,31,43,4.71
smithed01,1884,WAS,AA,3,0,2,2,2,0,0,22,27,12,0,5,4,4.91
murphjo03,1884,WIL,UA,7,0,6,6,5,0,0,48,52,16,3,2,27,3
nolanth01,1884,WIL,UA,5,1,4,5,5,0,0,40,44,13,1,7,52,2.93
caseyda01,1884,WIL,UA,2,1,1,2,2,0,0,18,23,2,0,4,10,1
bakelje01,1884,WIL,UA,2,0,2,2,2,0,0,17,24,8,0,1,9,4.24
tennefr01,1884,WIL,UA,1,0,1,1,1,0,0,8,6,1,0,4,10,1.13
bastich01,1884,WIL,UA,1,0,0,0,0,0,0,6,6,2,0,0,2,3
mcelrji01,1884,WIL,UA,1,0,1,1,0,0,0,5,10,6,0,0,3,10.8
